cg,collectivite,fk_territoire,indicateur,valeur,territoire_id
01.051.13.03,Commune d'Ait Youssef Ou Ali,al hoceima,natifs_residents_non_migrants,12042.0,112
01.051.13.03,Commune d'Ait Youssef Ou Ali,al hoceima,residents_recents_5ans,12723.0,112
01.051.13.03,Commune d'Ait Youssef Ou Ali,al hoceima,entrees,816.0,112
01.051.13.03,Commune d'Ait Youssef Ou Ali,al hoceima,indice_entrees (%),6.3,112
01.051.13.03,Commune d'Ait Youssef Ou Ali,al hoceima,indice_sortie (%),5.4,112
01.051.13.03,Commune d'Ait Youssef Ou Ali,al hoceima,sorties,681.0,112
01.051.13.03.4,dont le centre urbain de Sidi Bouafif,al hoceima,population_sedentaire_5ans_plus,3580.0,191
01.051.13.03.4,dont le centre urbain de Sidi Bouafif,al hoceima,natifs_residents_non_migrants,3171.0,191
01.051.13.03.4,dont le centre urbain de Sidi Bouafif,al hoceima,residents_recents_5ans,3386.0,191
01.051.13.03.4,dont le centre urbain de Sidi Bouafif,al hoceima,entrees,405.0,191
01.051.13.03.4,dont le centre urbain de Sidi Bouafif,al hoceima,indice_entrees (%),11.3,191
01.051.13.03.4,dont le centre urbain de Sidi Bouafif,al hoceima,indice_sortie (%),6.4,191
01.051.13.03.4,dont le centre urbain de Sidi Bouafif,al hoceima,sorties,215.0,191
01.051.13.17,Commune de Louta,al hoceima,population_sedentaire_5ans_plus,4070.0,113
01.051.13.17,Commune de Louta,al hoceima,natifs_residents_non_migrants,3822.0,113
01.051.13.17,Commune de Louta,al hoceima,residents_recents_5ans,4195.0,113
01.051.13.17,Commune de Louta,al hoceima,entrees,245.0,113
01.051.13.17,Commune de Louta,al hoceima,indice_entrees (%),6.0,113
01.051.13.17,Commune de Louta,al hoceima,indice_sortie (%),8.9,113
01.051.13.17,Commune de Louta,al hoceima,sorties,373.0,113
01.051.13.13,Commune d'Imrabten,al hoceima,population_sedentaire_5ans_plus,6535.0,114
01.051.13.13,Commune d'Imrabten,al hoceima,natifs_residents_non_migrants,6367.0,114
01.051.13.13,Commune d'Imrabten,al hoceima,residents_recents_5ans,7134.0,114
01.051.13.13,Commune d'Imrabten,al hoceima,entrees,153.0,114
01.051.13.13,Commune d'Imrabten,al hoceima,indice_entrees (%),2.3,114
01.051.13.13,Commune d'Imrabten,al hoceima,indice_sortie (%),10.8,114
01.051.13.13,Commune d'Imrabten,al hoceima,sorties,767.0,114
01.051.13.13.3,dont le centre urbain de Tamassint,al hoceima,population_sedentaire_5ans_plus,1684.0,192
01.051.13.13.3,dont le centre urbain de Tamassint,al hoceima,natifs_residents_non_migrants,1596.0,192
01.051.13.13.3,dont le centre urbain de Tamassint,al hoceima,residents_recents_5ans,1794.0,192
01.051.13.13.3,dont le centre urbain de Tamassint,al hoceima,entrees,78.0,192
01.051.13.13.3,dont le centre urbain de Tamassint,al hoceima,indice_entrees (%),4.6,192
01.051.13.13.3,dont le centre urbain de Tamassint,al hoceima,indice_sortie (%),11.0,192
01.051.13.13.3,dont le centre urbain de Tamassint,al hoceima,sorties,198.0,192
01.051.11.25,Commune de Zaouiat Sidi Abdelkader,al hoceima,population_sedentaire_5ans_plus,3768.0,115
01.051.11.25,Commune de Zaouiat Sidi Abdelkader,al hoceima,natifs_residents_non_migrants,3674.0,115
01.051.11.25,Commune de Zaouiat Sidi Abdelkader,al hoceima,residents_recents_5ans,3967.0,115
01.051.11.25,Commune de Zaouiat Sidi Abdelkader,al hoceima,entrees,85.0,115
01.051.11.25,Commune de Zaouiat Sidi Abdelkader,al hoceima,indice_entrees (%),2.3,115
01.051.11.25,Commune de Zaouiat Sidi Abdelkader,al hoceima,indice_sortie (%),7.4,115
01.051.11.25,Commune de Zaouiat Sidi Abdelkader,al hoceima,sorties,293.0,115
01.051.11.09,Commune de Bni Hadifa,al hoceima,population_sedentaire_5ans_plus,4385.0,116
01.051.11.09,Commune de Bni Hadifa,al hoceima,natifs_residents_non_migrants,4079.0,116
01.051.11.09,Commune de Bni Hadifa,al hoceima,residents_recents_5ans,4927.0,116
01.051.11.09,Commune de Bni Hadifa,al hoceima,entrees,280.0,116
01.051.11.09,Commune de Bni Hadifa,al hoceima,indice_entrees (%),6.4,116
01.051.11.09,Commune de Bni Hadifa,al hoceima,indice_sortie (%),17.2,116
01.051.11.09,Commune de Bni Hadifa,al hoceima,sorties,848.0,116
01.051.11.09.3,dont le centre urbain de Bni Hadifa,al hoceima,population_sedentaire_5ans_plus,1963.0,193
01.051.11.09.3,dont le centre urbain de Bni Hadifa,al hoceima,natifs_residents_non_migrants,1717.0,193
01.051.11.09.3,dont le centre urbain de Bni Hadifa,al hoceima,residents_recents_5ans,1980.0,193
01.051.11.09.3,dont le centre urbain de Bni Hadifa,al hoceima,entrees,220.0,193
01.051.11.09.3,dont le centre urbain de Bni Hadifa,al hoceima,indice_entrees (%),11.2,193
01.051.11.09.3,dont le centre urbain de Bni Hadifa,al hoceima,indice_sortie (%),13.3,193
01.051.11.09.3,dont le centre urbain de Bni Hadifa,al hoceima,sorties,263.0,193
01.051.11.07,Commune de Bni Abdellah,al hoceima,population_sedentaire_5ans_plus,4565.0,117
01.051.11.07,Commune de Bni Abdellah,al hoceima,natifs_residents_non_migrants,4480.0,117
01.051.11.07,Commune de Bni Abdellah,al hoceima,residents_recents_5ans,5326.0,117
01.051.11.07,Commune de Bni Abdellah,al hoceima,entrees,77.0,117
01.051.11.07,Commune de Bni Abdellah,al hoceima,indice_entrees (%),1.7,117
01.051.11.07,Commune de Bni Abdellah,al hoceima,indice_sortie (%),15.9,117
01.051.11.07,Commune de Bni Abdellah,al hoceima,sorties,846.0,117
01.051.11.15,Commune d'Izemmouren,al hoceima,population_sedentaire_5ans_plus,5823.0,118
01.051.11.15,Commune d'Izemmouren,al hoceima,natifs_residents_non_migrants,5137.0,118
01.051.11.15,Commune d'Izemmouren,al hoceima,residents_recents_5ans,5276.0,118
01.051.11.15,Commune d'Izemmouren,al hoceima,entrees,682.0,118
01.051.11.15,Commune d'Izemmouren,al hoceima,indice_entrees (%),11.7,118
01.051.11.15,Commune d'Izemmouren,al hoceima,indice_sortie (%),2.6,118
01.051.11.15,Commune d'Izemmouren,al hoceima,sorties,139.0,118
01.051.11.01,Commune d'Ait Kamra,al hoceima,population_sedentaire_5ans_plus,6841.0,119
01.051.11.01,Commune d'Ait Kamra,al hoceima,natifs_residents_non_migrants,6224.0,119
01.051.11.01,Commune d'Ait Kamra,al hoceima,residents_recents_5ans,6620.0,119
01.051.11.01,Commune d'Ait Kamra,al hoceima,entrees,608.0,119
01.051.11.01,Commune d'Ait Kamra,al hoceima,indice_entrees (%),8.9,119
01.051.11.01,Commune d'Ait Kamra,al hoceima,indice_sortie (%),6.0,119
01.051.11.01,Commune d'Ait Kamra,al hoceima,sorties,396.0,119
01.051.11.01.3,dont le centre urbain d'Ait Kamra,al hoceima,population_sedentaire_5ans_plus,2043.0,194
01.051.11.01.3,dont le centre urbain d'Ait Kamra,al hoceima,natifs_residents_non_migrants,1615.0,194
01.051.11.01.3,dont le centre urbain d'Ait Kamra,al hoceima,residents_recents_5ans,1728.0,194
01.051.11.01.3,dont le centre urbain d'Ait Kamra,al hoceima,entrees,426.0,194
01.051.11.01.3,dont le centre urbain d'Ait Kamra,al hoceima,indice_entrees (%),20.9,194
01.051.11.01.3,dont le centre urbain d'Ait Kamra,al hoceima,indice_sortie (%),6.6,194
01.051.11.01.3,dont le centre urbain d'Ait Kamra,al hoceima,sorties,113.0,194
01.051.11.21,Commune de Rouadi,al hoceima,population_sedentaire_5ans_plus,6327.0,120
01.051.11.21,Commune de Rouadi,al hoceima,natifs_residents_non_migrants,6121.0,120
01.051.11.21,Commune de Rouadi,al hoceima,residents_recents_5ans,6672.0,120
01.051.11.21,Commune de Rouadi,al hoceima,entrees,197.0,120
01.051.11.21,Commune de Rouadi,al hoceima,indice_entrees (%),3.1,120
01.051.11.21,Commune de Rouadi,al hoceima,indice_sortie (%),8.3,120
01.051.11.21,Commune de Rouadi,al hoceima,sorties,551.0,120
01.051.07.21,Commune de Sidi Bouzineb,al hoceima,population_sedentaire_5ans_plus,2496.0,121
01.051.07.21,Commune de Sidi Bouzineb,al hoceima,natifs_residents_non_migrants,2365.0,121
01.051.07.21,Commune de Sidi Bouzineb,al hoceima,residents_recents_5ans,2570.0,121
01.051.07.21,Commune de Sidi Bouzineb,al hoceima,entrees,122.0,121
01.051.07.21,Commune de Sidi Bouzineb,al hoceima,indice_entrees (%),4.9,121
01.051.07.21,Commune de Sidi Bouzineb,al hoceima,indice_sortie (%),8.0,121
01.051.07.21,Commune de Sidi Bouzineb,al hoceima,sorties,205.0,121
01.051.07.05,Commune de Bni Ammart,al hoceima,population_sedentaire_5ans_plus,5031.0,122
01.051.07.05,Commune de Bni Ammart,al hoceima,natifs_residents_non_migrants,4795.0,122
01.051.07.05,Commune de Bni Ammart,al hoceima,residents_recents_5ans,6026.0,122
01.051.07.05,Commune de Bni Ammart,al hoceima,entrees,218.0,122
01.051.07.05,Commune de Bni Ammart,al hoceima,indice_entrees (%),4.3,122
01.051.07.05,Commune de Bni Ammart,al hoceima,indice_sortie (%),20.4,122
01.051.07.05,Commune de Bni Ammart,al hoceima,sorties,1231.0,122
01.051.07.19,Commune de Sidi Boutmim,al hoceima,population_sedentaire_5ans_plus,7756.0,123
01.051.07.19,Commune de Sidi Boutmim,al hoceima,natifs_residents_non_migrants,7433.0,123
01.051.07.19,Commune de Sidi Boutmim,al hoceima,residents_recents_5ans,8169.0,123
01.051.07.19,Commune de Sidi Boutmim,al hoceima,entrees,320.0,123
01.051.07.19,Commune de Sidi Boutmim,al hoceima,indice_entrees (%),4.1,123
01.051.07.19,Commune de Sidi Boutmim,al hoceima,indice_sortie (%),9.0,123
01.051.07.19,Commune de Sidi Boutmim,al hoceima,sorties,736.0,123
01.051.07.27,Commune de Zarkt,al hoceima,population_sedentaire_5ans_plus,5013.0,124
01.051.07.27,Commune de Zarkt,al hoceima,natifs_residents_non_migrants,4856.0,124
01.051.07.27,Commune de Zarkt,al hoceima,residents_recents_5ans,5446.0,124
01.051.07.27,Commune de Zarkt,al hoceima,entrees,151.0,124
01.051.07.27,Commune de Zarkt,al hoceima,indice_entrees (%),3.0,124
01.051.07.27,Commune de Zarkt,al hoceima,indice_sortie (%),10.8,124
01.051.07.27,Commune de Zarkt,al hoceima,sorties,590.0,124
01.051.07.07,Commune de Bni Bchir,al hoceima,population_sedentaire_5ans_plus,4873.0,125
01.051.07.07,Commune de Bni Bchir,al hoceima,natifs_residents_non_migrants,4747.0,125
01.051.07.07,Commune de Bni Bchir,al hoceima,residents_recents_5ans,5469.0,125
01.051.07.07,Commune de Bni Bchir,al hoceima,entrees,125.0,125
01.051.07.07,Commune de Bni Bchir,al hoceima,indice_entrees (%),2.6,125
01.051.07.07,Commune de Bni Bchir,al hoceima,indice_sortie (%),13.2,125
01.051.07.07,Commune de Bni Bchir,al hoceima,sorties,722.0,125
01.051.07.11,Commune de Bni Bounsar,al hoceima,population_sedentaire_5ans_plus,5886.0,126
01.051.07.11,Commune de Bni Bounsar,al hoceima,natifs_residents_non_migrants,5678.0,126
01.051.07.11,Commune de Bni Bounsar,al hoceima,residents_recents_5ans,6365.0,126
01.051.07.11,Commune de Bni Bounsar,al hoceima,entrees,205.0,126
01.051.07.11,Commune de Bni Bounsar,al hoceima,indice_entrees (%),3.5,126
01.051.07.11,Commune de Bni Bounsar,al hoceima,indice_sortie (%),10.8,126
01.051.07.11,Commune de Bni Bounsar,al hoceima,sorties,687.0,126
01.051.07.03,Commune de Bni Ahmed Imoukzan,al hoceima,population_sedentaire_5ans_plus,6897.0,127
01.051.07.03,Commune de Bni Ahmed Imoukzan,al hoceima,natifs_residents_non_migrants,6633.0,127
01.051.07.03,Commune de Bni Ahmed Imoukzan,al hoceima,residents_recents_5ans,7033.0,127
01.051.07.03,Commune de Bni Ahmed Imoukzan,al hoceima,entrees,264.0,127
01.051.07.03,Commune de Bni Ahmed Imoukzan,al hoceima,indice_entrees (%),3.8,127
01.051.07.03,Commune de Bni Ahmed Imoukzan,al hoceima,indice_sortie (%),5.7,127
01.051.07.03,Commune de Bni Ahmed Imoukzan,al hoceima,sorties,400.0,127
01.051.09.25,Commune de Tamsaout,al hoceima,population_sedentaire_5ans_plus,11616.0,128
01.051.09.25,Commune de Tamsaout,al hoceima,natifs_residents_non_migrants,11331.0,128
01.051.09.25,Commune de Tamsaout,al hoceima,residents_recents_5ans,12315.0,128
01.051.09.25,Commune de Tamsaout,al hoceima,entrees,285.0,128
01.051.09.25,Commune de Tamsaout,al hoceima,indice_entrees (%),2.5,128
01.051.09.25,Commune de Tamsaout,al hoceima,indice_sortie (%),8.0,128
01.051.09.25,Commune de Tamsaout,al hoceima,sorties,985.0,128
01.051.09.15,Commune de Ketama,al hoceima,population_sedentaire_5ans_plus,15149.0,129
01.051.09.15,Commune de Ketama,al hoceima,natifs_residents_non_migrants,14857.0,129
01.051.09.15,Commune de Ketama,al hoceima,residents_recents_5ans,16751.0,129
01.051.09.15,Commune de Ketama,al hoceima,entrees,292.0,129
01.051.09.15,Commune de Ketama,al hoceima,indice_entrees (%),1.9,129
01.051.09.15,Commune de Ketama,al hoceima,indice_sortie (%),11.3,129
01.051.09.15,Commune de Ketama,al hoceima,sorties,1893.0,129
01.051.09.17,Commune de Moulay Ahmed Cherif,al hoceima,population_sedentaire_5ans_plus,8384.0,130
01.051.09.17,Commune de Moulay Ahmed Cherif,al hoceima,natifs_residents_non_migrants,8210.0,130
01.051.09.17,Commune de Moulay Ahmed Cherif,al hoceima,residents_recents_5ans,8782.0,130
01.051.09.17,Commune de Moulay Ahmed Cherif,al hoceima,entrees,174.0,130
01.051.09.17,Commune de Moulay Ahmed Cherif,al hoceima,indice_entrees (%),2.1,130
01.051.09.17,Commune de Moulay Ahmed Cherif,al hoceima,indice_sortie (%),6.5,130
01.051.09.17,Commune de Moulay Ahmed Cherif,al hoceima,sorties,572.0,130
01.051.09.13,Commune d'Issaguen,al hoceima,population_sedentaire_5ans_plus,15858.0,131
01.051.09.13,Commune d'Issaguen,al hoceima,natifs_residents_non_migrants,15150.0,131
01.051.09.13,Commune d'Issaguen,al hoceima,residents_recents_5ans,18737.0,131
01.051.09.13,Commune d'Issaguen,al hoceima,entrees,700.0,131
01.051.09.13,Commune d'Issaguen,al hoceima,indice_entrees (%),4.4,131
01.051.09.13,Commune d'Issaguen,al hoceima,indice_sortie (%),19.1,131
01.051.09.13,Commune d'Issaguen,al hoceima,sorties,3587.0,131
01.051.09.13.3,dont le centre urbain d'Issaguen,al hoceima,population_sedentaire_5ans_plus,2365.0,195
01.051.09.13.3,dont le centre urbain d'Issaguen,al hoceima,natifs_residents_non_migrants,1987.0,195
01.051.09.13.3,dont le centre urbain d'Issaguen,al hoceima,residents_recents_5ans,2487.0,195
01.051.09.13.3,dont le centre urbain d'Issaguen,al hoceima,entrees,375.0,195
01.051.09.13.3,dont le centre urbain d'Issaguen,al hoceima,indice_entrees (%),15.9,195
01.051.09.13.3,dont le centre urbain d'Issaguen,al hoceima,indice_sortie (%),20.1,195
01.051.09.13.3,dont le centre urbain d'Issaguen,al hoceima,sorties,500.0,195
01.051.09.09,Commune de Bni Bouchibet,al hoceima,population_sedentaire_5ans_plus,8018.0,132
01.051.09.09,Commune de Bni Bouchibet,al hoceima,natifs_residents_non_migrants,7779.0,132
01.051.09.09,Commune de Bni Bouchibet,al hoceima,residents_recents_5ans,8499.0,132
01.051.09.09,Commune de Bni Bouchibet,al hoceima,entrees,230.0,132
01.051.09.09,Commune de Bni Bouchibet,al hoceima,indice_entrees (%),2.9,132
01.051.09.09,Commune de Bni Bouchibet,al hoceima,indice_sortie (%),8.5,132
01.051.09.09,Commune de Bni Bouchibet,al hoceima,sorties,720.0,132
01.051.09.23,Commune de Taghzout,al hoceima,population_sedentaire_5ans_plus,3743.0,133
01.051.09.23,Commune de Taghzout,al hoceima,natifs_residents_non_migrants,3684.0,133
01.051.09.23,Commune de Taghzout,al hoceima,residents_recents_5ans,4199.0,133
01.051.09.23,Commune de Taghzout,al hoceima,entrees,59.0,133
01.051.09.23,Commune de Taghzout,al hoceima,indice_entrees (%),1.6,133
01.051.09.23,Commune de Taghzout,al hoceima,indice_sortie (%),12.3,133
01.051.09.23,Commune de Taghzout,al hoceima,sorties,515.0,133
01.051.09.01,Commune d'Abdelghaya Souahel,al hoceima,population_sedentaire_5ans_plus,22045.0,134
01.051.09.01,Commune d'Abdelghaya Souahel,al hoceima,natifs_residents_non_migrants,21601.0,134
01.051.09.01,Commune d'Abdelghaya Souahel,al hoceima,residents_recents_5ans,23462.0,134
01.051.09.01,Commune d'Abdelghaya Souahel,al hoceima,entrees,444.0,134
01.051.09.01,Commune d'Abdelghaya Souahel,al hoceima,indice_entrees (%),2.0,134
01.051.09.01,Commune d'Abdelghaya Souahel,al hoceima,indice_sortie (%),7.9,134
01.051.09.01,Commune d'Abdelghaya Souahel,al hoceima,sorties,1861.0,134
01.151,Province de Chefchaouen,chefchaouen,population_sedentaire_5ans_plus,375092.0,8
01.151,Province de Chefchaouen,chefchaouen,natifs_residents_non_migrants,367473.0,8
01.151,Province de Chefchaouen,chefchaouen,residents_recents_5ans,420487.0,8
01.151,Province de Chefchaouen,chefchaouen,entrees,7298.0,8
01.151,Province de Chefchaouen,chefchaouen,indice_entrees (%),1.9,8
01.151,Province de Chefchaouen,chefchaouen,indice_sortie (%),12.6,8
01.151,Province de Chefchaouen,chefchaouen,sorties,53014.0,8
01.151.01.01,Commune de Chefchaouen,chefchaouen,population_sedentaire_5ans_plus,42761.0,135
01.151.01.01,Commune de Chefchaouen,chefchaouen,natifs_residents_non_migrants,38880.0,135
01.151.01.01,Commune de Chefchaouen,chefchaouen,residents_recents_5ans,44899.0,135
01.151.01.01,Commune de Chefchaouen,chefchaouen,entrees,3695.0,135
01.151.01.01,Commune de Chefchaouen,chefchaouen,indice_entrees (%),8.6,135
01.151.01.01,Commune de Chefchaouen,chefchaouen,indice_sortie (%),13.4,135
01.151.01.01,Commune de Chefchaouen,chefchaouen,sorties,6019.0,135
01.151.03.03,Commune de Bab Berred,chefchaouen,population_sedentaire_5ans_plus,22568.0,136
01.151.03.03,Commune de Bab Berred,chefchaouen,natifs_residents_non_migrants,21310.0,136
01.151.03.03,Commune de Bab Berred,chefchaouen,residents_recents_5ans,28898.0,136
01.151.03.03,Commune de Bab Berred,chefchaouen,entrees,1245.0,136
01.151.03.03,Commune de Bab Berred,chefchaouen,indice_entrees (%),5.5,136
01.151.03.03,Commune de Bab Berred,chefchaouen,indice_sortie (%),26.3,136
01.151.03.03,Commune de Bab Berred,chefchaouen,sorties,7588.0,136
01.151.03.03.3,dont le centre urbain de Bab Berred,chefchaouen,population_sedentaire_5ans_plus,5312.0,196
01.151.03.03.3,dont le centre urbain de Bab Berred,chefchaouen,natifs_residents_non_migrants,4505.0,196
01.151.03.03.3,dont le centre urbain de Bab Berred,chefchaouen,residents_recents_5ans,5935.0,196
01.151.03.03.3,dont le centre urbain de Bab Berred,chefchaouen,entrees,804.0,196
01.151.03.03.3,dont le centre urbain de Bab Berred,chefchaouen,indice_entrees (%),15.1,196
01.151.03.03.3,dont le centre urbain de Bab Berred,chefchaouen,indice_sortie (%),24.1,196
01.151.03.03.3,dont le centre urbain de Bab Berred,chefchaouen,sorties,1430.0,196
01.151.03.13,Commune d'Iounane,chefchaouen,population_sedentaire_5ans_plus,17569.0,137
01.151.03.13,Commune d'Iounane,chefchaouen,natifs_residents_non_migrants,17249.0,137
01.151.03.13,Commune d'Iounane,chefchaouen,residents_recents_5ans,19027.0,137
01.151.03.13,Commune d'Iounane,chefchaouen,entrees,320.0,137
01.151.03.13,Commune d'Iounane,chefchaouen,indice_entrees (%),1.8,137
01.151.03.13,Commune d'Iounane,chefchaouen,indice_sortie (%),9.3,137
01.151.03.13,Commune d'Iounane,chefchaouen,sorties,1778.0,137
01.151.03.23,Commune de Tamorot,chefchaouen,population_sedentaire_5ans_plus,21833.0,138
01.151.03.23,Commune de Tamorot,chefchaouen,natifs_residents_non_migrants,21419.0,138
01.151.03.23,Commune de Tamorot,chefchaouen,residents_recents_5ans,23205.0,138
01.151.03.23,Commune de Tamorot,chefchaouen,entrees,414.0,138
01.151.03.23,Commune de Tamorot,chefchaouen,indice_entrees (%),1.9,138
01.151.03.23,Commune de Tamorot,chefchaouen,indice_sortie (%),7.7,138
01.151.03.23,Commune de Tamorot,chefchaouen,sorties,1786.0,138
01.151.09.01,Commune d'Amtar,chefchaouen,population_sedentaire_5ans_plus,7832.0,139
01.151.09.01,Commune d'Amtar,chefchaouen,natifs_residents_non_migrants,7490.0,139
01.151.09.01,Commune d'Amtar,chefchaouen,residents_recents_5ans,8973.0,139
01.151.09.01,Commune d'Amtar,chefchaouen,entrees,340.0,139
01.151.09.01,Commune d'Amtar,chefchaouen,indice_entrees (%),4.3,139
01.151.09.01,Commune d'Amtar,chefchaouen,indice_sortie (%),16.5,139
01.151.09.01,Commune d'Amtar,chefchaouen,sorties,1483.0,139
01.151.09.17,Commune de M'tioua,chefchaouen,population_sedentaire_5ans_plus,9508.0,140
01.151.09.17,Commune de M'tioua,chefchaouen,natifs_residents_non_migrants,8925.0,140
01.151.09.17,Commune de M'tioua,chefchaouen,residents_recents_5ans,11116.0,140
01.151.09.17,Commune de M'tioua,chefchaouen,entrees,576.0,140
01.151.09.17,Commune de M'tioua,chefchaouen,indice_entrees (%),6.1,140
01.151.09.17,Commune de M'tioua,chefchaouen,indice_sortie (%),19.7,140
01.151.09.17,Commune de M'tioua,chefchaouen,sorties,2191.0,140
01.151.09.17.3,dont le centre urbain de Jebha,chefchaouen,population_sedentaire_5ans_plus,4099.0,197
01.151.09.17.3,dont le centre urbain de Jebha,chefchaouen,natifs_residents_non_migrants,3514.0,197
01.151.09.17.3,dont le centre urbain de Jebha,chefchaouen,residents_recents_5ans,4180.0,197
01.151.09.17.3,dont le centre urbain de Jebha,chefchaouen,entrees,579.0,197
01.151.09.17.3,dont le centre urbain de Jebha,chefchaouen,indice_entrees (%),14.1,197
01.151.09.17.3,dont le centre urbain de Jebha,chefchaouen,indice_sortie (%),15.9,197
01.151.09.17.3,dont le centre urbain de Jebha,chefchaouen,sorties,666.0,197
01.151.09.19,Commune d'Ouaouzgane,chefchaouen,population_sedentaire_5ans_plus,11448.0,141
01.151.09.19,Commune d'Ouaouzgane,chefchaouen,natifs_residents_non_migrants,11159.0,141
01.151.09.19,Commune d'Ouaouzgane,chefchaouen,residents_recents_5ans,12549.0,141
01.151.09.19,Commune d'Ouaouzgane,chefchaouen,entrees,289.0,141
01.151.09.19,Commune d'Ouaouzgane,chefchaouen,indice_entrees (%),2.5,141
01.151.09.19,Commune d'Ouaouzgane,chefchaouen,indice_sortie (%),11.1,141
01.151.09.19,Commune d'Ouaouzgane,chefchaouen,sorties,1390.0,141
01.151.09.09,Commune de Bni Rzine,chefchaouen,population_sedentaire_5ans_plus,14948.0,142
01.151.09.09,Commune de Bni Rzine,chefchaouen,natifs_residents_non_migrants,14518.0,142
01.151.09.09,Commune de Bni Rzine,chefchaouen,residents_recents_5ans,17518.0,142
01.151.09.09,Commune de Bni Rzine,chefchaouen,entrees,423.0,142
01.151.09.09,Commune de Bni Rzine,chefchaouen,indice_entrees (%),2.8,142
01.151.09.09,Commune de Bni Rzine,chefchaouen,indice_sortie (%),17.1,142
01.151.09.09,Commune de Bni Rzine,chefchaouen,sorties,3000.0,142
01.151.09.11,Commune de Bni Smih,chefchaouen,population_sedentaire_5ans_plus,12515.0,143
01.151.09.11,Commune de Bni Smih,chefchaouen,natifs_residents_non_migrants,12106.0,143
01.151.09.11,Commune de Bni Smih,chefchaouen,residents_recents_5ans,14846.0,143
01.151.09.11,Commune de Bni Smih,chefchaouen,entrees,409.0,143
01.151.09.11,Commune de Bni Smih,chefchaouen,indice_entrees (%),3.3,143
01.151.09.11,Commune de Bni Smih,chefchaouen,indice_sortie (%),18.5,143
01.151.09.11,Commune de Bni Smih,chefchaouen,sorties,2740.0,143
01.151.06.05,Commune de Bni Ahmed Cherqia,chefchaouen,population_sedentaire_5ans_plus,9842.0,144
01.151.06.05,Commune de Bni Ahmed Cherqia,chefchaouen,natifs_residents_non_migrants,9549.0,144
01.151.06.05,Commune de Bni Ahmed Cherqia,chefchaouen,residents_recents_5ans,11977.0,144
01.151.06.05,Commune de Bni Ahmed Cherqia,chefchaouen,entrees,264.0,144
01.151.06.05,Commune de Bni Ahmed Cherqia,chefchaouen,indice_entrees (%),2.7,144
01.151.06.05,Commune de Bni Ahmed Cherqia,chefchaouen,indice_sortie (%),20.3,144
01.151.06.05,Commune de Bni Ahmed Cherqia,chefchaouen,sorties,2428.0,144
01.151.06.07,Commune de Bni Ahmed Gharbia,chefchaouen,population_sedentaire_5ans_plus,9790.0,145
01.151.06.07,Commune de Bni Ahmed Gharbia,chefchaouen,natifs_residents_non_migrants,9549.0,145
01.151.06.07,Commune de Bni Ahmed Gharbia,chefchaouen,residents_recents_5ans,10410.0,145
01.151.06.07,Commune de Bni Ahmed Gharbia,chefchaouen,entrees,232.0,145
01.151.06.07,Commune de Bni Ahmed Gharbia,chefchaouen,indice_entrees (%),2.4,145
01.151.06.07,Commune de Bni Ahmed Gharbia,chefchaouen,indice_sortie (%),8.3,145
01.151.06.07,Commune de Bni Ahmed Gharbia,chefchaouen,sorties,861.0,145
01.151.06.21,Commune d'Oued Malha,chefchaouen,population_sedentaire_5ans_plus,10970.0,146
01.151.06.21,Commune d'Oued Malha,chefchaouen,natifs_residents_non_migrants,10758.0,146
01.151.06.21,Commune d'Oued Malha,chefchaouen,residents_recents_5ans,11432.0,146
01.151.06.21,Commune d'Oued Malha,chefchaouen,entrees,209.0,146
01.151.06.21,Commune d'Oued Malha,chefchaouen,indice_entrees (%),1.9,146
01.151.06.21,Commune d'Oued Malha,chefchaouen,indice_sortie (%),5.9,146
01.151.06.21,Commune d'Oued Malha,chefchaouen,sorties,674.0,146
01.151.06.15,Commune de Mansoura,chefchaouen,population_sedentaire_5ans_plus,12269.0,147
01.151.06.15,Commune de Mansoura,chefchaouen,natifs_residents_non_migrants,11892.0,147
01.151.06.15,Commune de Mansoura,chefchaouen,residents_recents_5ans,13360.0,147
01.151.06.15,Commune de Mansoura,chefchaouen,entrees,374.0,147
01.151.06.15,Commune de Mansoura,chefchaouen,indice_entrees (%),3.0,147
01.151.06.15,Commune de Mansoura,chefchaouen,indice_sortie (%),11.0,147
01.151.06.15,Commune de Mansoura,chefchaouen,sorties,1468.0,147
01.151.05.01,Commune de Bab Taza,chefchaouen,population_sedentaire_5ans_plus,27231.0,148
01.151.05.01,Commune de Bab Taza,chefchaouen,natifs_residents_non_migrants,26276.0,148
01.151.05.01,Commune de Bab Taza,chefchaouen,residents_recents_5ans,30372.0,148
01.151.05.01,Commune de Bab Taza,chefchaouen,entrees,938.0,148
01.151.05.01,Commune de Bab Taza,chefchaouen,indice_entrees (%),3.4,148
01.151.05.01,Commune de Bab Taza,chefchaouen,indice_sortie (%),13.5,148
01.151.05.01,Commune de Bab Taza,chefchaouen,sorties,4096.0,148
01.151.05.01.3,dont le centre urbain de Bab Taza,chefchaouen,population_sedentaire_5ans_plus,5429.0,198
01.151.05.01.3,dont le centre urbain de Bab Taza,chefchaouen,natifs_residents_non_migrants,4625.0,198
01.151.05.01.3,dont le centre urbain de Bab Taza,chefchaouen,residents_recents_5ans,5349.0,198
01.151.05.01.3,dont le centre urbain de Bab Taza,chefchaouen,entrees,792.0,198
01.151.05.01.3,dont le centre urbain de Bab Taza,chefchaouen,indice_entrees (%),14.6,198
