territoire_id,indicateur,valeur
147,acces_sante_km,7.3
147,acces_route_goudronnee_km,5.0
147,acces_ecole_primaire_km,2.1
147,acces_college_km,7.3
147,pct_douars_sante_plus5km,74.1
141,acces_sante_km,13.2
141,acces_route_goudronnee_km,6.4
141,acces_ecole_primaire_km,2.6
141,acces_college_km,13.3
141,pct_douars_sante_plus5km,81.8
146,acces_sante_km,10.7
146,acces_route_goudronnee_km,2.3
146,acces_ecole_primaire_km,1.8
146,acces_college_km,10.7
146,pct_douars_sante_plus5km,73.1
159,acces_sante_km,7.7
159,acces_route_goudronnee_km,3.0
159,acces_ecole_primaire_km,0.9
159,acces_college_km,7.6
159,pct_douars_sante_plus5km,64.7
162,acces_sante_km,6.5
162,acces_route_goudronnee_km,4.8
162,acces_ecole_primaire_km,0.8
162,acces_college_km,8.2
162,pct_douars_sante_plus5km,20.7
138,acces_sante_km,13.1
138,acces_route_goudronnee_km,6.3
138,acces_ecole_primaire_km,2.4
138,acces_college_km,18.7
138,pct_douars_sante_plus5km,78.6
154,acces_sante_km,8.3
154,acces_route_goudronnee_km,2.8
154,acces_ecole_primaire_km,1.1
154,acces_college_km,8.9
154,pct_douars_sante_plus5km,46.3
161,acces_sante_km,6.3
161,acces_route_goudronnee_km,2.5
161,acces_ecole_primaire_km,0.9
161,acces_college_km,6.8
161,pct_douars_sante_plus5km,40.0
160,acces_sante_km,3.8
160,acces_route_goudronnee_km,3.0
160,acces_ecole_primaire_km,1.1
160,acces_college_km,5.5
160,pct_douars_sante_plus5km,35.3
136,acces_sante_km,9.9
136,acces_route_goudronnee_km,4.2
136,acces_ecole_primaire_km,1.5
136,acces_college_km,10.7
136,pct_douars_sante_plus5km,66.7
148,acces_sante_km,7.9
148,acces_route_goudronnee_km,1.6
148,acces_ecole_primaire_km,1.4
148,acces_college_km,8.5
148,pct_douars_sante_plus5km,55.0
74,acces_sante_km,3.1
74,acces_route_goudronnee_km,0.3
74,acces_ecole_primaire_km,0.8
74,acces_college_km,2.3
74,pct_douars_sante_plus5km,25.0
77,acces_sante_km,6.7
77,acces_route_goudronnee_km,1.3
77,acces_ecole_primaire_km,1.0
77,acces_college_km,6.5
77,pct_douars_sante_plus5km,62.2
76,acces_sante_km,4.9
76,acces_route_goudronnee_km,1.0
76,acces_ecole_primaire_km,1.4
76,acces_college_km,4.8
76,pct_douars_sante_plus5km,31.8
79,acces_sante_km,7.8
79,acces_route_goudronnee_km,1.7
79,acces_ecole_primaire_km,1.5
79,acces_college_km,8.3
79,pct_douars_sante_plus5km,73.9
75,acces_sante_km,9.5
75,acces_route_goudronnee_km,0.4
75,acces_ecole_primaire_km,0.9
75,acces_college_km,9.5
75,pct_douars_sante_plus5km,77.8
73,acces_sante_km,8.2
73,acces_route_goudronnee_km,1.2
