cg,collectivite,fk_territoire,indicateur,valeur,territoire_id
01,Région de Tanger-Tétouan-Al Hoceima,tanger tetouan al hoceima,population_sedentaire,3295450.0,1
01,Région de Tanger-Tétouan-Al Hoceima,tanger tetouan al hoceima,natifs_residents_non_migrants,3017801.0,1
01,Région de Tanger-Tétouan-Al Hoceima,tanger tetouan al hoceima,residents_recents_10ans,3138577.0,1
01,Région de Tanger-Tétouan-Al Hoceima,tanger tetouan al hoceima,entrees,259662.0,1
01,Région de Tanger-Tétouan-Al Hoceima,tanger tetouan al hoceima,indice_entrees (%),7.88,1
01,Région de Tanger-Tétouan-Al Hoceima,tanger tetouan al hoceima,sorties,120775.0,1
01,Région de Tanger-Tétouan-Al Hoceima,tanger tetouan al hoceima,indice_sortie (%),3.85,1
01.511,Préfecture de Tanger-Assilah,tanger assilah,population_sedentaire,1219442.0,2
01.511,Préfecture de Tanger-Assilah,tanger assilah,natifs_residents_non_migrants,884323.0,2
01.511,Préfecture de Tanger-Assilah,tanger assilah,residents_recents_10ans,932612.0,2
01.511,Préfecture de Tanger-Assilah,tanger assilah,entrees,323799.0,2
01.511,Préfecture de Tanger-Assilah,tanger assilah,indice_entrees (%),26.55,2
01.511,Préfecture de Tanger-Assilah,tanger assilah,sorties,48288.0,2
01.511,Préfecture de Tanger-Assilah,tanger assilah,indice_sortie (%),5.18,2
01.511.01.0,Commune de Tanger,tanger assilah,population_sedentaire,1049236.0,34
01.511.01.0,Commune de Tanger,tanger assilah,natifs_residents_non_migrants,741358.0,34
01.511.01.0,Commune de Tanger,tanger assilah,residents_recents_10ans,816257.0,34
01.511.01.0,Commune de Tanger,tanger assilah,entrees,541217.0,34
01.511.01.0,Commune de Tanger,tanger assilah,indice_entrees (%),51.58,34
01.511.01.0,Commune de Tanger,tanger assilah,sorties,114580.0,34
01.511.01.0,Commune de Tanger,tanger assilah,indice_sortie (%),14.04,34
01.511.01.05,Arrondissement de Mghogha,tanger assilah,population_sedentaire,207987.0,180
01.511.01.05,Arrondissement de Mghogha,tanger assilah,natifs_residents_non_migrants,132189.0,180
01.511.01.05,Arrondissement de Mghogha,tanger assilah,residents_recents_10ans,158546.0,180
01.511.01.05,Arrondissement de Mghogha,tanger assilah,entrees,74206.0,180
01.511.01.05,Arrondissement de Mghogha,tanger assilah,indice_entrees (%),35.68,180
01.511.01.05,Arrondissement de Mghogha,tanger assilah,sorties,26357.0,180
01.511.01.05,Arrondissement de Mghogha,tanger assilah,indice_sortie (%),16.62,180
01.511.01.06,Arrondissement de Souani,tanger assilah,population_sedentaire,96443.0,181
01.511.01.06,Arrondissement de Souani,tanger assilah,natifs_residents_non_migrants,70377.0,181
01.511.01.06,Arrondissement de Souani,tanger assilah,residents_recents_10ans,84628.0,181
01.511.01.06,Arrondissement de Souani,tanger assilah,entrees,25035.0,181
01.511.01.06,Arrondissement de Souani,tanger assilah,indice_entrees (%),25.96,181
01.511.01.06,Arrondissement de Souani,tanger assilah,sorties,14251.0,181
01.511.01.06,Arrondissement de Souani,tanger assilah,indice_sortie (%),16.84,181
01.511.01.03,Arrondissement de Bni Makada,tanger assilah,population_sedentaire,458577.0,182
01.511.01.03,Arrondissement de Bni Makada,tanger assilah,natifs_residents_non_migrants,292794.0,182
01.511.01.03,Arrondissement de Bni Makada,tanger assilah,residents_recents_10ans,354853.0,182
01.511.01.03,Arrondissement de Bni Makada,tanger assilah,entrees,164076.0,182
01.511.01.03,Arrondissement de Bni Makada,tanger assilah,indice_entrees (%),35.78,182
01.511.01.03,Arrondissement de Bni Makada,tanger assilah,sorties,62059.0,182
01.511.01.03,Arrondissement de Bni Makada,tanger assilah,indice_sortie (%),17.49,182
01.511.01.07,Arrondissement de Médina,tanger assilah,population_sedentaire,286229.0,183
01.511.01.07,Arrondissement de Médina,tanger assilah,natifs_residents_non_migrants,181047.0,183
01.511.01.07,Arrondissement de Médina,tanger assilah,residents_recents_10ans,218230.0,183
01.511.01.07,Arrondissement de Médina,tanger assilah,entrees,98896.0,183
01.511.01.07,Arrondissement de Médina,tanger assilah,indice_entrees (%),34.55,183
01.511.01.07,Arrondissement de Médina,tanger assilah,sorties,37183.0,183
01.511.01.07,Arrondissement de Médina,tanger assilah,indice_sortie (%),17.04,183
01.511.01.01,Commune d'Assilah,tanger assilah,population_sedentaire,28559.0,35
01.511.01.01,Commune d'Assilah,tanger assilah,natifs_residents_non_migrants,23695.0,35
01.511.01.01,Commune d'Assilah,tanger assilah,residents_recents_10ans,27887.0,35
01.511.01.01,Commune d'Assilah,tanger assilah,entrees,4607.0,35
01.511.01.01,Commune d'Assilah,tanger assilah,indice_entrees (%),16.13,35
01.511.01.01,Commune d'Assilah,tanger assilah,sorties,4192.0,35
01.511.01.01,Commune d'Assilah,tanger assilah,indice_sortie (%),15.03,35
01.511.01.09,Commune de Gueznaia,tanger assilah,population_sedentaire,68729.0,36
01.511.01.09,Commune de Gueznaia,tanger assilah,natifs_residents_non_migrants,20198.0,36
01.511.01.09,Commune de Gueznaia,tanger assilah,residents_recents_10ans,25793.0,36
01.511.01.09,Commune de Gueznaia,tanger assilah,entrees,48207.0,36
01.511.01.09,Commune de Gueznaia,tanger assilah,indice_entrees (%),70.14,36
01.511.01.09,Commune de Gueznaia,tanger assilah,sorties,5596.0,36
01.511.01.09,Commune de Gueznaia,tanger assilah,indice_sortie (%),21.7,36
01.511.05.19,Commune de Hjar Ennhal,tanger assilah,population_sedentaire,19457.0,37
01.511.05.19,Commune de Hjar Ennhal,tanger assilah,natifs_residents_non_migrants,9713.0,37
01.511.05.19,Commune de Hjar Ennhal,tanger assilah,residents_recents_10ans,10530.0,37
01.511.05.19,Commune de Hjar Ennhal,tanger assilah,entrees,9738.0,37
01.511.05.19,Commune de Hjar Ennhal,tanger assilah,indice_entrees (%),50.05,37
01.511.05.19,Commune de Hjar Ennhal,tanger assilah,sorties,817.0,37
01.511.05.19,Commune de Hjar Ennhal,tanger assilah,indice_sortie (%),7.76,37
01.511.05.07,Commune de Dar Chaoui,tanger assilah,population_sedentaire,3764.0,38
01.511.05.07,Commune de Dar Chaoui,tanger assilah,natifs_residents_non_migrants,3404.0,38
01.511.05.07,Commune de Dar Chaoui,tanger assilah,residents_recents_10ans,4677.0,38
01.511.05.07,Commune de Dar Chaoui,tanger assilah,entrees,353.0,38
01.511.05.07,Commune de Dar Chaoui,tanger assilah,indice_entrees (%),9.38,38
01.511.05.07,Commune de Dar Chaoui,tanger assilah,sorties,1273.0,38
01.511.05.07,Commune de Dar Chaoui,tanger assilah,indice_sortie (%),27.22,38
01.511.05.07.3,dont le centre urbain de Dar Chaoui,tanger assilah,population_sedentaire,1270.0,184
01.511.05.07.3,dont le centre urbain de Dar Chaoui,tanger assilah,natifs_residents_non_migrants,1028.0,184
01.511.05.07.3,dont le centre urbain de Dar Chaoui,tanger assilah,residents_recents_10ans,1413.0,184
01.511.05.07.3,dont le centre urbain de Dar Chaoui,tanger assilah,entrees,235.0,184
01.511.05.07.3,dont le centre urbain de Dar Chaoui,tanger assilah,indice_entrees (%),18.5,184
01.511.05.07.3,dont le centre urbain de Dar Chaoui,tanger assilah,sorties,385.0,184
01.511.05.07.3,dont le centre urbain de Dar Chaoui,tanger assilah,indice_sortie (%),27.25,184
01.511.05.01,Commune d'Al Manzla,tanger assilah,population_sedentaire,2205.0,39
01.511.05.01,Commune d'Al Manzla,tanger assilah,natifs_residents_non_migrants,1969.0,39
01.511.05.01,Commune d'Al Manzla,tanger assilah,residents_recents_10ans,2316.0,39
01.511.05.01,Commune d'Al Manzla,tanger assilah,entrees,230.0,39
01.511.05.01,Commune d'Al Manzla,tanger assilah,indice_entrees (%),10.43,39
01.511.05.01,Commune d'Al Manzla,tanger assilah,sorties,347.0,39
01.511.05.01,Commune d'Al Manzla,tanger assilah,indice_sortie (%),14.98,39
01.511.05.17,Commune de Laaouama,tanger assilah,population_sedentaire,14714.0,40
01.511.05.17,Commune de Laaouama,tanger assilah,natifs_residents_non_migrants,7793.0,40
01.511.05.17,Commune de Laaouama,tanger assilah,residents_recents_10ans,10948.0,40
01.511.05.17,Commune de Laaouama,tanger assilah,entrees,6895.0,40
01.511.05.17,Commune de Laaouama,tanger assilah,indice_entrees (%),46.86,40
01.511.05.17,Commune de Laaouama,tanger assilah,sorties,3155.0,40
01.511.05.17,Commune de Laaouama,tanger assilah,indice_sortie (%),28.82,40
01.511.05.05,Commune de Sebt Azzinate,tanger assilah,population_sedentaire,5701.0,41
01.511.05.05,Commune de Sebt Azzinate,tanger assilah,natifs_residents_non_migrants,4558.0,41
01.511.05.05,Commune de Sebt Azzinate,tanger assilah,residents_recents_10ans,5285.0,41
01.511.05.05,Commune de Sebt Azzinate,tanger assilah,entrees,1142.0,41
01.511.05.05,Commune de Sebt Azzinate,tanger assilah,indice_entrees (%),20.03,41
01.511.05.05,Commune de Sebt Azzinate,tanger assilah,sorties,727.0,41
01.511.05.05,Commune de Sebt Azzinate,tanger assilah,indice_sortie (%),13.76,41
01.511.03.03,Commune d'Aquouass Briech,tanger assilah,population_sedentaire,3855.0,42
01.511.03.03,Commune d'Aquouass Briech,tanger assilah,natifs_residents_non_migrants,3399.0,42
01.511.03.03,Commune d'Aquouass Briech,tanger assilah,residents_recents_10ans,3679.0,42
01.511.03.03,Commune d'Aquouass Briech,tanger assilah,entrees,432.0,42
01.511.03.03,Commune d'Aquouass Briech,tanger assilah,indice_entrees (%),11.21,42
01.511.03.03,Commune d'Aquouass Briech,tanger assilah,sorties,280.0,42
01.511.03.03,Commune d'Aquouass Briech,tanger assilah,indice_sortie (%),7.61,42
01.511.03.15,Commune de Had Al Gharbia,tanger assilah,population_sedentaire,10632.0,43
01.511.03.15,Commune de Had Al Gharbia,tanger assilah,natifs_residents_non_migrants,9484.0,43
01.511.03.15,Commune de Had Al Gharbia,tanger assilah,residents_recents_10ans,11637.0,43
01.511.03.15,Commune de Had Al Gharbia,tanger assilah,entrees,1120.0,43
01.511.03.15,Commune de Had Al Gharbia,tanger assilah,indice_entrees (%),10.53,43
01.511.03.15,Commune de Had Al Gharbia,tanger assilah,sorties,2152.0,43
01.511.03.15,Commune de Had Al Gharbia,tanger assilah,indice_sortie (%),18.49,43
01.511.03.11,Commune de Sahel Chamali,tanger assilah,population_sedentaire,4181.0,44
01.511.03.11,Commune de Sahel Chamali,tanger assilah,natifs_residents_non_migrants,3852.0,44
01.511.03.11,Commune de Sahel Chamali,tanger assilah,residents_recents_10ans,4065.0,44
01.511.03.11,Commune de Sahel Chamali,tanger assilah,entrees,318.0,44
01.511.03.11,Commune de Sahel Chamali,tanger assilah,indice_entrees (%),7.61,44
01.511.03.11,Commune de Sahel Chamali,tanger assilah,sorties,213.0,44
01.511.03.11,Commune de Sahel Chamali,tanger assilah,indice_sortie (%),5.24,44
01.511.03.13,Commune de Sidi Lyamani,tanger assilah,population_sedentaire,8409.0,45
01.511.03.13,Commune de Sidi Lyamani,tanger assilah,natifs_residents_non_migrants,7764.0,45
01.511.03.13,Commune de Sidi Lyamani,tanger assilah,residents_recents_10ans,9536.0,45
01.511.03.13,Commune de Sidi Lyamani,tanger assilah,entrees,632.0,45
01.511.03.13,Commune de Sidi Lyamani,tanger assilah,indice_entrees (%),7.52,45
01.511.03.13,Commune de Sidi Lyamani,tanger assilah,sorties,1772.0,45
01.511.03.13,Commune de Sidi Lyamani,tanger assilah,indice_sortie (%),18.58,45
01.511.03.13.3,dont le centre urbain de Tnine Sidi Lyamani,tanger assilah,population_sedentaire,856.0,185
01.511.03.13.3,dont le centre urbain de Tnine Sidi Lyamani,tanger assilah,natifs_residents_non_migrants,729.0,185
01.511.03.13.3,dont le centre urbain de Tnine Sidi Lyamani,tanger assilah,residents_recents_10ans,971.0,185
01.511.03.13.3,dont le centre urbain de Tnine Sidi Lyamani,tanger assilah,entrees,125.0,185
01.511.03.13.3,dont le centre urbain de Tnine Sidi Lyamani,tanger assilah,indice_entrees (%),14.6,185
01.511.03.13.3,dont le centre urbain de Tnine Sidi Lyamani,tanger assilah,sorties,242.0,185
01.511.03.13.3,dont le centre urbain de Tnine Sidi Lyamani,tanger assilah,indice_sortie (%),24.92,185
01.573,Préfecture de M'diq-Fnideq,m'diq fnideq,population_sedentaire,208356.0,3
01.573,Préfecture de M'diq-Fnideq,m'diq fnideq,natifs_residents_non_migrants,159299.0,3
01.573,Préfecture de M'diq-Fnideq,m'diq fnideq,residents_recents_10ans,173162.0,3
01.573,Préfecture de M'diq-Fnideq,m'diq fnideq,entrees,47835.0,3
01.573,Préfecture de M'diq-Fnideq,m'diq fnideq,indice_entrees (%),22.96,3
01.573,Préfecture de M'diq-Fnideq,m'diq fnideq,sorties,13864.0,3
01.573,Préfecture de M'diq-Fnideq,m'diq fnideq,indice_sortie (%),8.01,3
01.573.01.05,Commune de M'diq,m'diq fnideq,population_sedentaire,55489.0,46
01.573.01.05,Commune de M'diq,m'diq fnideq,natifs_residents_non_migrants,43438.0,46
01.573.01.05,Commune de M'diq,m'diq fnideq,residents_recents_10ans,47517.0,46
01.573.01.05,Commune de M'diq,m'diq fnideq,entrees,11859.0,46
01.573.01.05,Commune de M'diq,m'diq fnideq,indice_entrees (%),21.37,46
01.573.01.05,Commune de M'diq,m'diq fnideq,sorties,4080.0,46
01.573.01.05,Commune de M'diq,m'diq fnideq,indice_sortie (%),8.59,46
01.573.01.01,Commune de Fnideq,m'diq fnideq,population_sedentaire,62511.0,47
01.573.01.01,Commune de Fnideq,m'diq fnideq,natifs_residents_non_migrants,53842.0,47
01.573.01.01,Commune de Fnideq,m'diq fnideq,residents_recents_10ans,60539.0,47
01.573.01.01,Commune de Fnideq,m'diq fnideq,entrees,8448.0,47
01.573.01.01,Commune de Fnideq,m'diq fnideq,indice_entrees (%),13.51,47
01.573.01.01,Commune de Fnideq,m'diq fnideq,sorties,6698.0,47
01.573.01.01,Commune de Fnideq,m'diq fnideq,indice_sortie (%),11.06,47
01.573.01.03,Commune de Martil,m'diq fnideq,population_sedentaire,79952.0,48
01.573.01.03,Commune de Martil,m'diq fnideq,natifs_residents_non_migrants,50066.0,48
01.573.01.03,Commune de Martil,m'diq fnideq,residents_recents_10ans,55043.0,48
01.573.01.03,Commune de Martil,m'diq fnideq,entrees,29086.0,48
01.573.01.03,Commune de Martil,m'diq fnideq,indice_entrees (%),36.38,48
01.573.01.03,Commune de Martil,m'diq fnideq,sorties,4978.0,48
01.573.01.03,Commune de Martil,m'diq fnideq,indice_sortie (%),9.04,48
01.573.01.07,Commune d'Allyene,m'diq fnideq,population_sedentaire,6570.0,49
01.573.01.07,Commune d'Allyene,m'diq fnideq,natifs_residents_non_migrants,5829.0,49
01.573.01.07,Commune d'Allyene,m'diq fnideq,residents_recents_10ans,6291.0,49
01.573.01.07,Commune d'Allyene,m'diq fnideq,entrees,735.0,49
01.573.01.07,Commune d'Allyene,m'diq fnideq,indice_entrees (%),11.19,49
01.573.01.07,Commune d'Allyene,m'diq fnideq,sorties,462.0,49
01.573.01.07,Commune d'Allyene,m'diq fnideq,indice_sortie (%),7.34,49
01.573.01.09,Commune de Belyounech,m'diq fnideq,population_sedentaire,3834.0,50
01.573.01.09,Commune de Belyounech,m'diq fnideq,natifs_residents_non_migrants,3605.0,50
01.573.01.09,Commune de Belyounech,m'diq fnideq,residents_recents_10ans,3771.0,50
01.573.01.09,Commune de Belyounech,m'diq fnideq,entrees,227.0,50
01.573.01.09,Commune de Belyounech,m'diq fnideq,indice_entrees (%),5.92,50
01.573.01.09,Commune de Belyounech,m'diq fnideq,sorties,166.0,50
01.573.01.09,Commune de Belyounech,m'diq fnideq,indice_sortie (%),4.4,50
01.571,Province de Tétouan,tetouan,population_sedentaire,509185.0,4
01.571,Province de Tétouan,tetouan,natifs_residents_non_migrants,452555.0,4
01.571,Province de Tétouan,tetouan,residents_recents_10ans,496845.0,4
01.571,Province de Tétouan,tetouan,entrees,54024.0,4
01.571,Province de Tétouan,tetouan,indice_entrees (%),10.61,4
01.571,Province de Tétouan,tetouan,sorties,44290.0,4
01.571,Province de Tétouan,tetouan,indice_sortie (%),8.91,4
01.571.01.11,Commune de Tétouan,tetouan,population_sedentaire,355859.0,51
01.571.01.11,Commune de Tétouan,tetouan,natifs_residents_non_migrants,302450.0,51
01.571.01.11,Commune de Tétouan,tetouan,residents_recents_10ans,333930.0,51
01.571.01.11,Commune de Tétouan,tetouan,entrees,51042.0,51
01.571.01.11,Commune de Tétouan,tetouan,indice_entrees (%),14.34,51
01.571.01.11,Commune de Tétouan,tetouan,sorties,31480.0,51
01.571.01.11,Commune de Tétouan,tetouan,indice_sortie (%),9.43,51
01.571.01.07,Commune d'Oued Laou,tetouan,population_sedentaire,9341.0,52
01.571.01.07,Commune d'Oued Laou,tetouan,natifs_residents_non_migrants,7250.0,52
01.571.01.07,Commune d'Oued Laou,tetouan,residents_recents_10ans,8979.0,52
01.571.01.07,Commune d'Oued Laou,tetouan,entrees,1995.0,52
01.571.01.07,Commune d'Oued Laou,tetouan,indice_entrees (%),21.36,52
01.571.01.07,Commune d'Oued Laou,tetouan,sorties,1729.0,52
01.571.01.07,Commune d'Oued Laou,tetouan,indice_sortie (%),19.26,52
01.571.03.01,Commune d'Ain Lahsan,tetouan,population_sedentaire,6032.0,53
01.571.03.01,Commune d'Ain Lahsan,tetouan,natifs_residents_non_migrants,5599.0,53
01.571.03.01,Commune d'Ain Lahsan,tetouan,residents_recents_10ans,6761.0,53
01.571.03.01,Commune d'Ain Lahsan,tetouan,entrees,430.0,53
01.571.03.01,Commune d'Ain Lahsan,tetouan,indice_entrees (%),7.13,53
01.571.03.01,Commune d'Ain Lahsan,tetouan,sorties,1162.0,53
01.571.03.01,Commune d'Ain Lahsan,tetouan,indice_sortie (%),17.19,53
01.571.03.19,Commune de Souk Kdim,tetouan,population_sedentaire,7095.0,54
01.571.03.19,Commune de Souk Kdim,tetouan,natifs_residents_non_migrants,6627.0,54
01.571.03.19,Commune de Souk Kdim,tetouan,residents_recents_10ans,7252.0,54
01.571.03.19,Commune de Souk Kdim,tetouan,entrees,461.0,54
01.571.03.19,Commune de Souk Kdim,tetouan,indice_entrees (%),6.5,54
01.571.03.19,Commune de Souk Kdim,tetouan,sorties,625.0,54
01.571.03.19,Commune de Souk Kdim,tetouan,indice_sortie (%),8.62,54
01.571.03.09,Commune de Jbel Lahbib,tetouan,population_sedentaire,3313.0,55
01.571.03.09,Commune de Jbel Lahbib,tetouan,natifs_residents_non_migrants,2810.0,55
01.571.03.09,Commune de Jbel Lahbib,tetouan,residents_recents_10ans,4328.0,55
01.571.03.09,Commune de Jbel Lahbib,tetouan,entrees,495.0,55
01.571.03.09,Commune de Jbel Lahbib,tetouan,indice_entrees (%),14.94,55
01.571.03.09,Commune de Jbel Lahbib,tetouan,sorties,1518.0,55
01.571.03.09,Commune de Jbel Lahbib,tetouan,indice_sortie (%),35.07,55
01.571.03.09.3,dont le centre urbain de Karia,tetouan,population_sedentaire,1182.0,186
01.571.03.09.3,dont le centre urbain de Karia,tetouan,natifs_residents_non_migrants,865.0,186
01.571.03.09.3,dont le centre urbain de Karia,tetouan,residents_recents_10ans,1265.0,186
01.571.03.09.3,dont le centre urbain de Karia,tetouan,entrees,313.0,186
01.571.03.09.3,dont le centre urbain de Karia,tetouan,indice_entrees (%),26.48,186
01.571.03.09.3,dont le centre urbain de Karia,tetouan,sorties,400.0,186
01.571.03.09.3,dont le centre urbain de Karia,tetouan,indice_sortie (%),31.62,186
01.571.03.07,Commune de Bni Harchen,tetouan,population_sedentaire,5378.0,56
01.571.03.07,Commune de Bni Harchen,tetouan,natifs_residents_non_migrants,5220.0,56
01.571.03.07,Commune de Bni Harchen,tetouan,residents_recents_10ans,6438.0,56
01.571.03.07,Commune de Bni Harchen,tetouan,entrees,156.0,56
01.571.03.07,Commune de Bni Harchen,tetouan,indice_entrees (%),2.9,56
01.571.03.07,Commune de Bni Harchen,tetouan,sorties,1218.0,56
01.571.03.07,Commune de Bni Harchen,tetouan,indice_sortie (%),18.92,56
01.571.03.03,Commune d'Al Kharroub,tetouan,population_sedentaire,1694.0,57
01.571.03.03,Commune d'Al Kharroub,tetouan,natifs_residents_non_migrants,1616.0,57
01.571.03.03,Commune d'Al Kharroub,tetouan,residents_recents_10ans,1910.0,57
01.571.03.03,Commune d'Al Kharroub,tetouan,entrees,78.0,57
01.571.03.03,Commune d'Al Kharroub,tetouan,indice_entrees (%),4.6,57
01.571.03.03,Commune d'Al Kharroub,tetouan,sorties,294.0,57
01.571.03.03,Commune d'Al Kharroub,tetouan,indice_sortie (%),15.39,57
01.571.03.15,Commune de Mallalienne,tetouan,population_sedentaire,8978.0,58
01.571.03.15,Commune de Mallalienne,tetouan,natifs_residents_non_migrants,7666.0,58
01.571.03.15,Commune de Mallalienne,tetouan,residents_recents_10ans,8519.0,58
01.571.03.15,Commune de Mallalienne,tetouan,entrees,1305.0,58
01.571.03.15,Commune de Mallalienne,tetouan,indice_entrees (%),14.54,58
01.571.03.15,Commune de Mallalienne,tetouan,sorties,852.0,58
01.571.03.15,Commune de Mallalienne,tetouan,indice_sortie (%),10.0,58
01.571.03.17,Commune de Saddina,tetouan,population_sedentaire,6169.0,59
01.571.03.17,Commune de Saddina,tetouan,natifs_residents_non_migrants,5743.0,59
01.571.03.17,Commune de Saddina,tetouan,residents_recents_10ans,6220.0,59
01.571.03.17,Commune de Saddina,tetouan,entrees,426.0,59
01.571.03.17,Commune de Saddina,tetouan,indice_entrees (%),6.91,59
01.571.03.17,Commune de Saddina,tetouan,sorties,477.0,59
01.571.03.17,Commune de Saddina,tetouan,indice_sortie (%),7.67,59
01.571.03.21,Commune de Sahtryine,tetouan,population_sedentaire,6895.0,60
01.571.03.21,Commune de Sahtryine,tetouan,natifs_residents_non_migrants,6663.0,60
01.571.03.21,Commune de Sahtryine,tetouan,residents_recents_10ans,7378.0,60
01.571.03.21,Commune de Sahtryine,tetouan,entrees,232.0,60
01.571.03.21,Commune de Sahtryine,tetouan,indice_entrees (%),3.36,60
01.571.03.21,Commune de Sahtryine,tetouan,sorties,715.0,60
01.571.03.21,Commune de Sahtryine,tetouan,indice_sortie (%),9.69,60
01.571.03.11,Commune de Bni Idder,tetouan,population_sedentaire,3673.0,61
01.571.03.11,Commune de Bni Idder,tetouan,natifs_residents_non_migrants,3599.0,61
01.571.03.11,Commune de Bni Idder,tetouan,residents_recents_10ans,5435.0,61
01.571.03.11,Commune de Bni Idder,tetouan,entrees,74.0,61
01.571.03.11,Commune de Bni Idder,tetouan,indice_entrees (%),2.01,61
01.571.03.11,Commune de Bni Idder,tetouan,sorties,1836.0,61
01.571.03.11,Commune de Bni Idder,tetouan,indice_sortie (%),33.78,61
01.571.03.05,Commune de Bghaghza,tetouan,population_sedentaire,5064.0,62
01.571.03.05,Commune de Bghaghza,tetouan,natifs_residents_non_migrants,4902.0,62
01.571.03.05,Commune de Bghaghza,tetouan,residents_recents_10ans,5942.0,62
01.571.03.05,Commune de Bghaghza,tetouan,entrees,162.0,62
01.571.03.05,Commune de Bghaghza,tetouan,indice_entrees (%),3.2,62
01.571.03.05,Commune de Bghaghza,tetouan,sorties,1040.0,62
01.571.03.05,Commune de Bghaghza,tetouan,indice_sortie (%),17.5,62
01.571.05.13,Commune de Bni Leit,tetouan,population_sedentaire,4103.0,63
01.571.05.13,Commune de Bni Leit,tetouan,natifs_residents_non_migrants,4012.0,63
01.571.05.13,Commune de Bni Leit,tetouan,residents_recents_10ans,4583.0,63
01.571.05.13,Commune de Bni Leit,tetouan,entrees,89.0,63
01.571.05.13,Commune de Bni Leit,tetouan,indice_entrees (%),2.17,63
01.571.05.13,Commune de Bni Leit,tetouan,sorties,571.0,63
01.571.05.13,Commune de Bni Leit,tetouan,indice_sortie (%),12.46,63
01.571.05.01,Commune d'Al Hamra,tetouan,population_sedentaire,9653.0,64
01.571.05.01,Commune d'Al Hamra,tetouan,natifs_residents_non_migrants,9160.0,64
01.571.05.01,Commune d'Al Hamra,tetouan,residents_recents_10ans,10907.0,64
01.571.05.01,Commune d'Al Hamra,tetouan,entrees,493.0,64
01.571.05.01,Commune d'Al Hamra,tetouan,indice_entrees (%),5.11,64
01.571.05.01,Commune d'Al Hamra,tetouan,sorties,1747.0,64
01.571.05.01,Commune d'Al Hamra,tetouan,indice_sortie (%),16.02,64
01.571.05.05,Commune d'Al Oued,tetouan,population_sedentaire,8819.0,65
01.571.05.05,Commune d'Al Oued,tetouan,natifs_residents_non_migrants,8567.0,65
01.571.05.05,Commune d'Al Oued,tetouan,residents_recents_10ans,10050.0,65
01.571.05.05,Commune d'Al Oued,tetouan,entrees,249.0,65
01.571.05.05,Commune d'Al Oued,tetouan,indice_entrees (%),2.82,65
01.571.05.05,Commune d'Al Oued,tetouan,sorties,1483.0,65
01.571.05.05,Commune d'Al Oued,tetouan,indice_sortie (%),14.76,65
01.571.05.19,Commune d'Oulad Ali Mansour,tetouan,population_sedentaire,3972.0,66
01.571.05.19,Commune d'Oulad Ali Mansour,tetouan,natifs_residents_non_migrants,3910.0,66
01.571.05.19,Commune d'Oulad Ali Mansour,tetouan,residents_recents_10ans,4788.0,66
01.571.05.19,Commune d'Oulad Ali Mansour,tetouan,entrees,62.0,66
01.571.05.19,Commune d'Oulad Ali Mansour,tetouan,indice_entrees (%),1.56,66
01.571.05.19,Commune d'Oulad Ali Mansour,tetouan,sorties,878.0,66
01.571.05.19,Commune d'Oulad Ali Mansour,tetouan,indice_sortie (%),18.34,66
01.571.05.17,Commune de Dar Bni Karrich,tetouan,population_sedentaire,8295.0,67
01.571.05.17,Commune de Dar Bni Karrich,tetouan,natifs_residents_non_migrants,6673.0,67
01.571.05.17,Commune de Dar Bni Karrich,tetouan,residents_recents_10ans,7772.0,67
01.571.05.17,Commune de Dar Bni Karrich,tetouan,entrees,1576.0,67
01.571.05.17,Commune de Dar Bni Karrich,tetouan,indice_entrees (%),19.0,67
01.571.05.17,Commune de Dar Bni Karrich,tetouan,sorties,1099.0,67
01.571.05.17,Commune de Dar Bni Karrich,tetouan,indice_sortie (%),14.14,67
01.571.05.17.3,dont le centre urbain de Dar Bni Karrich,tetouan,population_sedentaire,3468.0,187
01.571.05.17.3,dont le centre urbain de Dar Bni Karrich,tetouan,natifs_residents_non_migrants,2679.0,187
01.571.05.17.3,dont le centre urbain de Dar Bni Karrich,tetouan,residents_recents_10ans,3044.0,187
01.571.05.17.3,dont le centre urbain de Dar Bni Karrich,tetouan,entrees,754.0,187
01.571.05.17.3,dont le centre urbain de Dar Bni Karrich,tetouan,indice_entrees (%),21.74,187
01.571.05.17.3,dont le centre urbain de Dar Bni Karrich,tetouan,sorties,365.0,187
01.571.05.17.3,dont le centre urbain de Dar Bni Karrich,tetouan,indice_sortie (%),11.99,187
01.571.05.27,Commune de Zinat,tetouan,population_sedentaire,6571.0,68
01.571.05.27,Commune de Zinat,tetouan,natifs_residents_non_migrants,6224.0,68
01.571.05.27,Commune de Zinat,tetouan,residents_recents_10ans,10830.0,68
01.571.05.27,Commune de Zinat,tetouan,entrees,344.0,68
01.571.05.27,Commune de Zinat,tetouan,indice_entrees (%),5.24,68
01.571.05.27,Commune de Zinat,tetouan,sorties,4606.0,68
01.571.05.27,Commune de Zinat,tetouan,indice_sortie (%),42.53,68
01.571.05.07,Commune d'Azla,tetouan,population_sedentaire,18572.0,69
01.571.05.07,Commune d'Azla,tetouan,natifs_residents_non_migrants,14693.0,69
01.571.05.07,Commune d'Azla,tetouan,residents_recents_10ans,15752.0,69
01.571.05.07,Commune d'Azla,tetouan,entrees,3849.0,69
01.571.05.07,Commune d'Azla,tetouan,indice_entrees (%),20.72,69
01.571.05.07,Commune d'Azla,tetouan,sorties,1059.0,69
