code_geo,collectivite,sexe,indicateur,valeur,fk_territoire,territoire_id
11510501.0,Commune de Bab Taza,Masculin,Âge quinquennal (%) - 25-29 ans,8.3,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Masculin,Âge quinquennal (%) - 30-34 ans,9.3,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Masculin,Âge quinquennal (%) - 35-39 ans,8.6,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Masculin,Âge quinquennal (%) - 40-44 ans,6.8,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Masculin,Âge quinquennal (%) - 45-49 ans,4.8,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Masculin,Âge quinquennal (%) - 50-54 ans,3.9,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Masculin,Âge quinquennal (%) - 55-59 ans,3.3,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Masculin,Âge quinquennal (%) - 60-64 ans,3.5,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Masculin,Âge quinquennal (%) - 65-69 ans,2.1,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Masculin,Âge quinquennal (%) - 70-74 ans,1.7,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Masculin,Âge quinquennal (%) - 75 ans ou plus,2.0,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Masculin,Population de 15 ans et plus,11192.0,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Masculin,État matrimonial des 15 ans et plus (%) - Célibataire,44.3,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Masculin,État matrimonial des 15 ans et plus (%) - Marié.e,53.7,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Masculin,État matrimonial des 15 ans et plus (%) - Divorcé.e,1.0,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Masculin,État matrimonial des 15 ans et plus (%) - Veuf.ve,1.0,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Masculin,Âge moyen singulier au mariage,33.4,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Masculin,Population de 7-12 ans,2005.0,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Masculin,Population de 10 ans et plus,12863.0,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Masculin,Population de 15 ans et plus,11192.0,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Masculin,Population de 15 ans et plus,11192.0,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Féminin,Population municipale,14035.0,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Féminin,Âge quinquennal (%) - 0-4 ans,9.1,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Féminin,Âge quinquennal (%) - 5-9 ans,10.9,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Féminin,Âge quinquennal (%) - 10-14 ans,11.0,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Féminin,Âge quinquennal (%) - 15-19 ans,8.7,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Féminin,Âge quinquennal (%) - 20-24 ans,8.3,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Féminin,Âge quinquennal (%) - 25-29 ans,8.6,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Féminin,Âge quinquennal (%) - 30-34 ans,8.6,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Féminin,Âge quinquennal (%) - 35-39 ans,7.8,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Féminin,Âge quinquennal (%) - 40-44 ans,5.7,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Féminin,Âge quinquennal (%) - 45-49 ans,4.8,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Féminin,Âge quinquennal (%) - 50-54 ans,3.9,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Féminin,Âge quinquennal (%) - 55-59 ans,3.3,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Féminin,Âge quinquennal (%) - 60-64 ans,3.7,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Féminin,Âge quinquennal (%) - 65-69 ans,1.9,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Féminin,Âge quinquennal (%) - 70-74 ans,1.5,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Féminin,Âge quinquennal (%) - 75 ans ou plus,2.3,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Féminin,Population de 15 ans et plus,9676.0,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Féminin,État matrimonial des 15 ans et plus (%) - Célibataire,30.7,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Féminin,État matrimonial des 15 ans et plus (%) - Marié.e,62.0,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Féminin,État matrimonial des 15 ans et plus (%) - Divorcé.e,1.7,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Féminin,État matrimonial des 15 ans et plus (%) - Veuf.ve,5.6,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Féminin,Âge moyen singulier au mariage,26.0,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Féminin,Indicateur conjoncturel de fécondité,2.22,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Féminin,Descendance finale des femmes,4.4,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Féminin,Population de 7-12 ans,1847.0,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Féminin,Population de 10 ans et plus,11222.0,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Féminin,Population de 15 ans et plus,9676.0,chefchaouen,148.0
11510501.0,Commune de Bab Taza,Féminin,Population de 15 ans et plus,9676.0,chefchaouen,148.0
115105013.0,dont le centre urbain de Bab Taza,Ensemble,Population légale,6046.0,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Ensemble,Population municipale,6046.0,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Ensemble,Sexe (%) - Masculin,52.4,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Ensemble,Sexe (%) - Féminin,47.6,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Ensemble,Âge quinquennal (%) - 0-4 ans,10.2,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Ensemble,Âge quinquennal (%) - 5-9 ans,11.7,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Ensemble,Âge quinquennal (%) - 10-14 ans,10.8,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Ensemble,Âge quinquennal (%) - 15-19 ans,8.7,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Ensemble,Âge quinquennal (%) - 20-24 ans,7.0,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Ensemble,Âge quinquennal (%) - 25-29 ans,8.0,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Ensemble,Âge quinquennal (%) - 30-34 ans,8.6,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Ensemble,Âge quinquennal (%) - 35-39 ans,8.6,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Ensemble,Âge quinquennal (%) - 40-44 ans,6.5,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Ensemble,Âge quinquennal (%) - 45-49 ans,5.3,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Ensemble,Âge quinquennal (%) - 50-54 ans,4.1,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Ensemble,Âge quinquennal (%) - 55-59 ans,2.9,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Ensemble,Âge quinquennal (%) - 60-64 ans,2.7,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Ensemble,Âge quinquennal (%) - 65-69 ans,1.6,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Ensemble,Âge quinquennal (%) - 70-74 ans,1.6,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Ensemble,Âge quinquennal (%) - 75 ans ou plus,1.7,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Ensemble,Population de 15 ans et plus,4073.0,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Ensemble,État matrimonial des 15 ans et plus (%) - Célibataire,33.1,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Ensemble,État matrimonial des 15 ans et plus (%) - Marié.e,63.3,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Ensemble,État matrimonial des 15 ans et plus (%) - Divorcé.e,1.3,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Ensemble,État matrimonial des 15 ans et plus (%) - Veuf.ve,2.4,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Ensemble,Âge moyen singulier au mariage,27.3,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Ensemble,Indicateur conjoncturel de fécondité,1.91,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Ensemble,Descendance finale des femmes,4.1,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Ensemble,Population de 7-12 ans,807.0,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Ensemble,Population de 10 ans et plus,4726.0,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Ensemble,Population de 15 ans et plus,4073.0,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Ensemble,Population de 15 ans et plus,4073.0,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Masculin,Population municipale,3168.0,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Masculin,Âge quinquennal (%) - 0-4 ans,9.3,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Masculin,Âge quinquennal (%) - 5-9 ans,11.2,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Masculin,Âge quinquennal (%) - 10-14 ans,10.6,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Masculin,Âge quinquennal (%) - 15-19 ans,8.9,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Masculin,Âge quinquennal (%) - 20-24 ans,5.8,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Masculin,Âge quinquennal (%) - 25-29 ans,6.6,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Masculin,Âge quinquennal (%) - 30-34 ans,8.7,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Masculin,Âge quinquennal (%) - 35-39 ans,9.3,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Masculin,Âge quinquennal (%) - 40-44 ans,7.4,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Masculin,Âge quinquennal (%) - 45-49 ans,6.1,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Masculin,Âge quinquennal (%) - 50-54 ans,4.5,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Masculin,Âge quinquennal (%) - 55-59 ans,3.3,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Masculin,Âge quinquennal (%) - 60-64 ans,3.0,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Masculin,Âge quinquennal (%) - 65-69 ans,1.6,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Masculin,Âge quinquennal (%) - 70-74 ans,1.9,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Masculin,Âge quinquennal (%) - 75 ans ou plus,1.6,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Masculin,Population de 15 ans et plus,2181.0,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Masculin,État matrimonial des 15 ans et plus (%) - Célibataire,39.4,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Masculin,État matrimonial des 15 ans et plus (%) - Marié.e,59.3,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Masculin,État matrimonial des 15 ans et plus (%) - Divorcé.e,0.8,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Masculin,État matrimonial des 15 ans et plus (%) - Veuf.ve,0.5,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Masculin,Âge moyen singulier au mariage,32.0,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Masculin,Population de 7-12 ans,415.0,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Masculin,Population de 10 ans et plus,2517.0,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Masculin,Population de 15 ans et plus,2181.0,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Masculin,Population de 15 ans et plus,2181.0,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Féminin,Population municipale,2878.0,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Féminin,Âge quinquennal (%) - 0-4 ans,11.1,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Féminin,Âge quinquennal (%) - 5-9 ans,12.2,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Féminin,Âge quinquennal (%) - 10-14 ans,11.0,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Féminin,Âge quinquennal (%) - 15-19 ans,8.5,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Féminin,Âge quinquennal (%) - 20-24 ans,8.3,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Féminin,Âge quinquennal (%) - 25-29 ans,9.5,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Féminin,Âge quinquennal (%) - 30-34 ans,8.5,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Féminin,Âge quinquennal (%) - 35-39 ans,7.7,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Féminin,Âge quinquennal (%) - 40-44 ans,5.6,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Féminin,Âge quinquennal (%) - 45-49 ans,4.5,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Féminin,Âge quinquennal (%) - 50-54 ans,3.8,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Féminin,Âge quinquennal (%) - 55-59 ans,2.5,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Féminin,Âge quinquennal (%) - 60-64 ans,2.4,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Féminin,Âge quinquennal (%) - 65-69 ans,1.5,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Féminin,Âge quinquennal (%) - 70-74 ans,1.2,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Féminin,Âge quinquennal (%) - 75 ans ou plus,1.7,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Féminin,Population de 15 ans et plus,1892.0,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Féminin,État matrimonial des 15 ans et plus (%) - Célibataire,25.8,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Féminin,État matrimonial des 15 ans et plus (%) - Marié.e,67.8,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Féminin,État matrimonial des 15 ans et plus (%) - Divorcé.e,1.8,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Féminin,État matrimonial des 15 ans et plus (%) - Veuf.ve,4.6,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Féminin,Âge moyen singulier au mariage,22.7,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Féminin,Indicateur conjoncturel de fécondité,1.91,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Féminin,Descendance finale des femmes,4.1,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Féminin,Population de 7-12 ans,392.0,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Féminin,Population de 10 ans et plus,2209.0,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Féminin,Population de 15 ans et plus,1892.0,chefchaouen,198.0
115105013.0,dont le centre urbain de Bab Taza,Féminin,Population de 15 ans et plus,1892.0,chefchaouen,198.0
11510507.0,Commune de Bni Salah,Ensemble,Population légale,10535.0,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Ensemble,Population municipale,10535.0,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Ensemble,Sexe (%) - Masculin,53.8,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Ensemble,Sexe (%) - Féminin,46.2,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Ensemble,Âge quinquennal (%) - 0-4 ans,11.0,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Ensemble,Âge quinquennal (%) - 5-9 ans,11.1,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Ensemble,Âge quinquennal (%) - 10-14 ans,11.7,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Ensemble,Âge quinquennal (%) - 15-19 ans,9.0,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Ensemble,Âge quinquennal (%) - 20-24 ans,8.6,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Ensemble,Âge quinquennal (%) - 25-29 ans,8.4,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Ensemble,Âge quinquennal (%) - 30-34 ans,8.8,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Ensemble,Âge quinquennal (%) - 35-39 ans,7.6,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Ensemble,Âge quinquennal (%) - 40-44 ans,5.5,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Ensemble,Âge quinquennal (%) - 45-49 ans,3.9,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Ensemble,Âge quinquennal (%) - 50-54 ans,3.5,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Ensemble,Âge quinquennal (%) - 55-59 ans,2.8,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Ensemble,Âge quinquennal (%) - 60-64 ans,3.0,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Ensemble,Âge quinquennal (%) - 65-69 ans,1.7,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Ensemble,Âge quinquennal (%) - 70-74 ans,1.5,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Ensemble,Âge quinquennal (%) - 75 ans ou plus,1.9,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Ensemble,Population de 15 ans et plus,6976.0,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Ensemble,État matrimonial des 15 ans et plus (%) - Célibataire,36.1,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Ensemble,État matrimonial des 15 ans et plus (%) - Marié.e,60.7,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Ensemble,État matrimonial des 15 ans et plus (%) - Divorcé.e,0.8,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Ensemble,État matrimonial des 15 ans et plus (%) - Veuf.ve,2.4,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Ensemble,Âge moyen singulier au mariage,28.6,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Ensemble,Indicateur conjoncturel de fécondité,2.9,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Ensemble,Descendance finale des femmes,5.2,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Ensemble,Population de 7-12 ans,1473.0,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Ensemble,Population de 10 ans et plus,8207.0,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Ensemble,Population de 15 ans et plus,6976.0,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Ensemble,Population de 15 ans et plus,6976.0,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Masculin,Population municipale,5670.0,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Masculin,Âge quinquennal (%) - 0-4 ans,10.9,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Masculin,Âge quinquennal (%) - 5-9 ans,10.3,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Masculin,Âge quinquennal (%) - 10-14 ans,11.0,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Masculin,Âge quinquennal (%) - 15-19 ans,9.0,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Masculin,Âge quinquennal (%) - 20-24 ans,8.4,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Masculin,Âge quinquennal (%) - 25-29 ans,8.9,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Masculin,Âge quinquennal (%) - 30-34 ans,9.5,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Masculin,Âge quinquennal (%) - 35-39 ans,8.2,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Masculin,Âge quinquennal (%) - 40-44 ans,6.1,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Masculin,Âge quinquennal (%) - 45-49 ans,4.0,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Masculin,Âge quinquennal (%) - 50-54 ans,3.4,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Masculin,Âge quinquennal (%) - 55-59 ans,2.5,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Masculin,Âge quinquennal (%) - 60-64 ans,3.1,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Masculin,Âge quinquennal (%) - 65-69 ans,1.6,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Masculin,Âge quinquennal (%) - 70-74 ans,1.5,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Masculin,Âge quinquennal (%) - 75 ans ou plus,1.7,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Masculin,Population de 15 ans et plus,3849.0,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Masculin,État matrimonial des 15 ans et plus (%) - Célibataire,44.3,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Masculin,État matrimonial des 15 ans et plus (%) - Marié.e,54.5,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Masculin,État matrimonial des 15 ans et plus (%) - Divorcé.e,0.8,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Masculin,État matrimonial des 15 ans et plus (%) - Veuf.ve,0.4,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Masculin,Âge moyen singulier au mariage,31.9,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Masculin,Population de 7-12 ans,750.0,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Masculin,Population de 10 ans et plus,4471.0,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Masculin,Population de 15 ans et plus,3849.0,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Masculin,Population de 15 ans et plus,3849.0,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Féminin,Population municipale,4865.0,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Féminin,Âge quinquennal (%) - 0-4 ans,11.1,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Féminin,Âge quinquennal (%) - 5-9 ans,12.1,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Féminin,Âge quinquennal (%) - 10-14 ans,12.5,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Féminin,Âge quinquennal (%) - 15-19 ans,8.9,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Féminin,Âge quinquennal (%) - 20-24 ans,8.7,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Féminin,Âge quinquennal (%) - 25-29 ans,7.9,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Féminin,Âge quinquennal (%) - 30-34 ans,8.1,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Féminin,Âge quinquennal (%) - 35-39 ans,7.0,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Féminin,Âge quinquennal (%) - 40-44 ans,4.9,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Féminin,Âge quinquennal (%) - 45-49 ans,3.7,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Féminin,Âge quinquennal (%) - 50-54 ans,3.6,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Féminin,Âge quinquennal (%) - 55-59 ans,3.1,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Féminin,Âge quinquennal (%) - 60-64 ans,2.9,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Féminin,Âge quinquennal (%) - 65-69 ans,1.8,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Féminin,Âge quinquennal (%) - 70-74 ans,1.6,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Féminin,Âge quinquennal (%) - 75 ans ou plus,2.0,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Féminin,Population de 15 ans et plus,3127.0,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Féminin,État matrimonial des 15 ans et plus (%) - Célibataire,26.1,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Féminin,État matrimonial des 15 ans et plus (%) - Marié.e,68.2,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Féminin,État matrimonial des 15 ans et plus (%) - Divorcé.e,0.8,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Féminin,État matrimonial des 15 ans et plus (%) - Veuf.ve,4.8,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Féminin,Âge moyen singulier au mariage,24.5,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Féminin,Indicateur conjoncturel de fécondité,2.9,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Féminin,Descendance finale des femmes,5.2,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Féminin,Population de 7-12 ans,723.0,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Féminin,Population de 10 ans et plus,3736.0,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Féminin,Population de 15 ans et plus,3127.0,chefchaouen,149.0
11510507.0,Commune de Bni Salah,Féminin,Population de 15 ans et plus,3127.0,chefchaouen,149.0
11510503.0,Commune de Bni Darkoul,Ensemble,Population légale,13984.0,chefchaouen,150.0
11510503.0,Commune de Bni Darkoul,Ensemble,Population municipale,13984.0,chefchaouen,150.0
11510503.0,Commune de Bni Darkoul,Ensemble,Sexe (%) - Masculin,54.1,chefchaouen,150.0
11510503.0,Commune de Bni Darkoul,Ensemble,Sexe (%) - Féminin,45.9,chefchaouen,150.0
11510503.0,Commune de Bni Darkoul,Ensemble,Âge quinquennal (%) - 0-4 ans,8.8,chefchaouen,150.0
11510503.0,Commune de Bni Darkoul,Ensemble,Âge quinquennal (%) - 5-9 ans,10.2,chefchaouen,150.0
11510503.0,Commune de Bni Darkoul,Ensemble,Âge quinquennal (%) - 10-14 ans,10.7,chefchaouen,150.0
11510503.0,Commune de Bni Darkoul,Ensemble,Âge quinquennal (%) - 15-19 ans,8.6,chefchaouen,150.0
11510503.0,Commune de Bni Darkoul,Ensemble,Âge quinquennal (%) - 20-24 ans,8.1,chefchaouen,150.0
11510503.0,Commune de Bni Darkoul,Ensemble,Âge quinquennal (%) - 25-29 ans,7.7,chefchaouen,150.0
11510503.0,Commune de Bni Darkoul,Ensemble,Âge quinquennal (%) - 30-34 ans,8.1,chefchaouen,150.0
11510503.0,Commune de Bni Darkoul,Ensemble,Âge quinquennal (%) - 35-39 ans,8.1,chefchaouen,150.0
11510503.0,Commune de Bni Darkoul,Ensemble,Âge quinquennal (%) - 40-44 ans,6.0,chefchaouen,150.0
11510503.0,Commune de Bni Darkoul,Ensemble,Âge quinquennal (%) - 45-49 ans,5.0,chefchaouen,150.0
11510503.0,Commune de Bni Darkoul,Ensemble,Âge quinquennal (%) - 50-54 ans,4.7,chefchaouen,150.0
