territoire_id,indicateur,valeur
8,Disponibilité des éléments essentiels de confort (%) - Cuisine,95.5
8,Disponibilité des éléments essentiels de confort (%) - W.-C.,96.9
8,Disponibilité des éléments essentiels de confort (%) - Pièce d'eau,37.6
8,Disponibilité des éléments essentiels de confort (%) - Électricité,94.9
8,Disponibilité des éléments essentiels de confort (%) - Eau courante,25.1
8,Mode d’évacuation des eaux usées (%) - Réseau public d'assainissement,19.6
8,Mode d’évacuation des eaux usées (%) - Fosse septique,31.5
8,Mode d’évacuation des eaux usées (%) - Autre,48.8
8,Mode d’évacuation des déchets ménagers (%) - Bac à ordures de la commune,22.4
8,Mode d’évacuation des déchets ménagers (%) - Camion de la commune / Camion privé,1.2
8,Mode d’évacuation des déchets ménagers (%) - Dans la nature,72.4
8,Mode d’évacuation des déchets ménagers (%) - Autre,4.1
8,Combustible de cuisson utilisé (%) - Gaz,95.5
8,Combustible de cuisson utilisé (%) - Électricité,0.2
8,Combustible de cuisson utilisé (%) - Charbon,0.4
8,Combustible de cuisson utilisé (%) - Bois énergie,3.8
8,Combustible de cuisson utilisé (%) - Autre,0.2
8,Distance moyenne des logements à la route goudronnée (Km),4.1
9,Population municipale - Pop_municipale,272113.0
9,Ménages - Ménages population,74896.0
9,Taille moyenne des ménages - Taille moyenne,3.6
9,Ménages sédentaires,74827.0
9,Type de logement (%) - Villa / Étage de villa,0.3
9,Type de logement (%) - Appartement,2.1
9,Type de logement (%) - Maison marocaine,34.6
9,Type de logement (%) - Maison sommaire / Bidonville,0.7
9,Type de logement (%) - Logement rural,61.7
9,Type de logement (%) - Autre,0.7
9,Nombre moyen de personnes par pièce d'habitation,1.5
9,Statut d'occupation du logement (%) - Propriétaire,81.9
9,Statut d'occupation du logement (%) - Locataire,7.9
9,Statut d'occupation du logement (%) - Autre,10.2
9,Âge du logement (%) - Moins de 10 ans,12.4
9,Âge du logement (%) - 10-19 ans,25.7
9,Âge du logement (%) - 20-49 ans,38.2
9,Âge du logement (%) - 50 ans ou plus,23.7
9,Disponibilité des éléments essentiels de confort (%) - Cuisine,94.6
9,Disponibilité des éléments essentiels de confort (%) - W.-C.,97.0
9,Disponibilité des éléments essentiels de confort (%) - Pièce d'eau,35.7
9,Disponibilité des éléments essentiels de confort (%) - Électricité,95.0
9,Disponibilité des éléments essentiels de confort (%) - Eau courante,35.3
9,Mode d’évacuation des eaux usées (%) - Réseau public d'assainissement,28.3
9,Mode d’évacuation des eaux usées (%) - Fosse septique,37.8
9,Mode d’évacuation des eaux usées (%) - Autre,33.9
9,Mode d’évacuation des déchets ménagers (%) - Bac à ordures de la commune,19.6
9,Mode d’évacuation des déchets ménagers (%) - Camion de la commune / Camion privé,9.7
9,Mode d’évacuation des déchets ménagers (%) - Dans la nature,69.1
9,Mode d’évacuation des déchets ménagers (%) - Autre,1.6
9,Combustible de cuisson utilisé (%) - Gaz,94.3
9,Combustible de cuisson utilisé (%) - Électricité,0.2
9,Combustible de cuisson utilisé (%) - Charbon,1.4
9,Combustible de cuisson utilisé (%) - Bois énergie,3.9
9,Combustible de cuisson utilisé (%) - Autre,0.3
9,Distance moyenne des logements à la route goudronnée (Km),1.6
