cg,collectivite,fk_territoire,indicateur,valeur,territoire_id,indicateur_id
01.571.05.17.3,dont le centre urbain de Dar Bni Karrich,tetouan,entrees,754.0,187,19
01.571.05.17.3,dont le centre urbain de Dar Bni Karrich,tetouan,indice_entrees (%),21.74,187,20
01.571.05.17.3,dont le centre urbain de Dar Bni Karrich,tetouan,sorties,365.0,187,25
01.571.05.17.3,dont le centre urbain de Dar Bni Karrich,tetouan,indice_sortie (%),11.99,187,21
01.571.05.27,Commune de Zinat,tetouan,population_sedentaire,6571.0,68,23
01.571.05.27,Commune de Zinat,tetouan,natifs_residents_non_migrants,6224.0,68,22
01.571.05.27,Commune de Zinat,tetouan,residents_recents_10ans,10830.0,68,24
01.571.05.27,Commune de Zinat,tetouan,entrees,344.0,68,19
01.571.05.27,Commune de Zinat,tetouan,indice_entrees (%),5.24,68,20
01.571.05.27,Commune de Zinat,tetouan,sorties,4606.0,68,25
01.571.05.27,Commune de Zinat,tetouan,indice_sortie (%),42.53,68,21
01.571.05.07,Commune d'Azla,tetouan,population_sedentaire,18572.0,69,23
01.571.05.07,Commune d'Azla,tetouan,natifs_residents_non_migrants,14693.0,69,22
01.571.05.07,Commune d'Azla,tetouan,residents_recents_10ans,15752.0,69,24
01.571.05.07,Commune d'Azla,tetouan,entrees,3849.0,69,19
01.571.05.07,Commune d'Azla,tetouan,indice_entrees (%),20.72,69,20
01.571.05.07,Commune d'Azla,tetouan,sorties,1059.0,69,25
01.571.05.07,Commune d'Azla,tetouan,indice_sortie (%),6.72,69,21
01.571.05.23,Commune de Zaitoune,tetouan,population_sedentaire,10921.0,70,23
01.571.05.23,Commune de Zaitoune,tetouan,natifs_residents_non_migrants,9128.0,70,22
01.571.05.23,Commune de Zaitoune,tetouan,residents_recents_10ans,9738.0,70,24
01.571.05.23,Commune de Zaitoune,tetouan,entrees,1780.0,70,19
01.571.05.23,Commune de Zaitoune,tetouan,indice_entrees (%),16.3,70,20
01.571.05.23,Commune de Zaitoune,tetouan,sorties,610.0,70,25
01.571.05.23,Commune de Zaitoune,tetouan,indice_sortie (%),6.26,70,21
01.571.05.15,Commune de Bni Said,tetouan,population_sedentaire,8470.0,71,23
01.571.05.15,Commune de Bni Said,tetouan,natifs_residents_non_migrants,7375.0,71,22
01.571.05.15,Commune de Bni Said,tetouan,residents_recents_10ans,8390.0,71,24
01.571.05.15,Commune de Bni Said,tetouan,entrees,1090.0,71,19
01.571.05.15,Commune de Bni Said,tetouan,indice_entrees (%),12.87,71,20
01.571.05.15,Commune de Bni Said,tetouan,sorties,1015.0,71,25
01.571.05.15,Commune de Bni Said,tetouan,indice_sortie (%),12.1,71,21
01.571.05.25,Commune de Zaouiat Sidi Kacem,tetouan,population_sedentaire,10318.0,72,23
01.571.05.25,Commune de Zaouiat Sidi Kacem,tetouan,natifs_residents_non_migrants,9844.0,72,22
01.571.05.25,Commune de Zaouiat Sidi Kacem,tetouan,residents_recents_10ans,10946.0,72,24
01.571.05.25,Commune de Zaouiat Sidi Kacem,tetouan,entrees,463.0,72,19
01.571.05.25,Commune de Zaouiat Sidi Kacem,tetouan,indice_entrees (%),4.49,72,20
01.571.05.25,Commune de Zaouiat Sidi Kacem,tetouan,sorties,1102.0,72,25
01.571.05.25,Commune de Zaouiat Sidi Kacem,tetouan,indice_sortie (%),10.07,72,21
01.227,Province de Fahs-Anjra,fahs anjra,population_sedentaire,79121.0,5,23
01.227,Province de Fahs-Anjra,fahs anjra,natifs_residents_non_migrants,65064.0,5,22
01.227,Province de Fahs-Anjra,fahs anjra,residents_recents_10ans,73233.0,5,24
01.227,Province de Fahs-Anjra,fahs anjra,entrees,13851.0,5,19
01.227,Province de Fahs-Anjra,fahs anjra,indice_entrees (%),17.51,5,20
01.227,Province de Fahs-Anjra,fahs anjra,sorties,8169.0,5,25
01.227,Province de Fahs-Anjra,fahs anjra,indice_sortie (%),11.15,5,21
01.227.05.09,Commune de Malloussa,fahs anjra,population_sedentaire,14180.0,73,23
01.227.05.09,Commune de Malloussa,fahs anjra,natifs_residents_non_migrants,11035.0,73,22
01.227.05.09,Commune de Malloussa,fahs anjra,residents_recents_10ans,12535.0,73,24
01.227.05.09,Commune de Malloussa,fahs anjra,entrees,3109.0,73,19
01.227.05.09,Commune de Malloussa,fahs anjra,indice_entrees (%),21.93,73,20
01.227.05.09,Commune de Malloussa,fahs anjra,sorties,1500.0,73,25
01.227.05.09,Commune de Malloussa,fahs anjra,indice_sortie (%),11.97,73,21
01.227.05.01,Commune d'Al Bahraoyine,fahs anjra,population_sedentaire,12201.0,74,23
01.227.05.01,Commune d'Al Bahraoyine,fahs anjra,natifs_residents_non_migrants,7426.0,74,22
01.227.05.01,Commune d'Al Bahraoyine,fahs anjra,residents_recents_10ans,8101.0,74,24
01.227.05.01,Commune d'Al Bahraoyine,fahs anjra,entrees,4743.0,74,19
01.227.05.01,Commune d'Al Bahraoyine,fahs anjra,indice_entrees (%),38.87,74,20
01.227.05.01,Commune d'Al Bahraoyine,fahs anjra,sorties,675.0,74,25
01.227.05.01,Commune d'Al Bahraoyine,fahs anjra,indice_sortie (%),8.33,74,21
01.227.05.05,Commune de Ksar Sghir,fahs anjra,population_sedentaire,13194.0,75,23
01.227.05.05,Commune de Ksar Sghir,fahs anjra,natifs_residents_non_migrants,10698.0,75,22
01.227.05.05,Commune de Ksar Sghir,fahs anjra,residents_recents_10ans,12901.0,75,24
01.227.05.05,Commune de Ksar Sghir,fahs anjra,entrees,2429.0,75,19
01.227.05.05,Commune de Ksar Sghir,fahs anjra,indice_entrees (%),18.41,75,20
01.227.05.05,Commune de Ksar Sghir,fahs anjra,sorties,2203.0,75,25
01.227.05.05,Commune de Ksar Sghir,fahs anjra,indice_sortie (%),17.08,75,21
01.227.03.11,Commune de Jouamaa,fahs anjra,population_sedentaire,7846.0,76,23
01.227.03.11,Commune de Jouamaa,fahs anjra,natifs_residents_non_migrants,6054.0,76,22
01.227.03.11,Commune de Jouamaa,fahs anjra,residents_recents_10ans,6975.0,76,24
01.227.03.11,Commune de Jouamaa,fahs anjra,entrees,1784.0,76,19
01.227.03.11,Commune de Jouamaa,fahs anjra,indice_entrees (%),22.74,76,20
01.227.03.11,Commune de Jouamaa,fahs anjra,sorties,921.0,76,25
01.227.03.11,Commune de Jouamaa,fahs anjra,indice_sortie (%),13.2,76,21
01.227.03.05,Commune d'Anjra,fahs anjra,population_sedentaire,13905.0,77,23
01.227.03.05,Commune d'Anjra,fahs anjra,natifs_residents_non_migrants,12899.0,77,22
01.227.03.05,Commune d'Anjra,fahs anjra,residents_recents_10ans,14566.0,77,24
01.227.03.05,Commune d'Anjra,fahs anjra,entrees,1004.0,77,19
01.227.03.05,Commune d'Anjra,fahs anjra,indice_entrees (%),7.22,77,20
01.227.03.05,Commune d'Anjra,fahs anjra,sorties,1666.0,77,25
01.227.03.05,Commune d'Anjra,fahs anjra,indice_sortie (%),11.44,77,21
01.227.03.05.3,dont le centre urbain d'Anjra,fahs anjra,population_sedentaire,2975.0,188,23
01.227.03.05.3,dont le centre urbain d'Anjra,fahs anjra,natifs_residents_non_migrants,2307.0,188,22
01.227.03.05.3,dont le centre urbain d'Anjra,fahs anjra,residents_recents_10ans,2563.0,188,24
01.227.03.05.3,dont le centre urbain d'Anjra,fahs anjra,entrees,666.0,188,19
01.227.03.05.3,dont le centre urbain d'Anjra,fahs anjra,indice_entrees (%),22.39,188,20
01.227.03.05.3,dont le centre urbain d'Anjra,fahs anjra,sorties,256.0,188,25
01.227.03.05.3,dont le centre urbain d'Anjra,fahs anjra,indice_sortie (%),9.99,188,21
01.227.03.21,Commune de Taghramt,fahs anjra,population_sedentaire,7690.0,78,23
01.227.03.21,Commune de Taghramt,fahs anjra,natifs_residents_non_migrants,7122.0,78,22
01.227.03.21,Commune de Taghramt,fahs anjra,residents_recents_10ans,7673.0,78,24
01.227.03.21,Commune de Taghramt,fahs anjra,entrees,549.0,78,19
01.227.03.21,Commune de Taghramt,fahs anjra,indice_entrees (%),7.14,78,20
01.227.03.21,Commune de Taghramt,fahs anjra,sorties,551.0,78,25
01.227.03.21,Commune de Taghramt,fahs anjra,indice_sortie (%),7.18,78,21
01.227.03.13,Commune de Ksar El Majaz,fahs anjra,population_sedentaire,10105.0,79,23
01.227.03.13,Commune de Ksar El Majaz,fahs anjra,natifs_residents_non_migrants,8495.0,79,22
01.227.03.13,Commune de Ksar El Majaz,fahs anjra,residents_recents_10ans,10481.0,79,24
01.227.03.13,Commune de Ksar El Majaz,fahs anjra,entrees,1567.0,79,19
01.227.03.13,Commune de Ksar El Majaz,fahs anjra,indice_entrees (%),15.51,79,20
01.227.03.13,Commune de Ksar El Majaz,fahs anjra,sorties,1986.0,79,25
01.227.03.13,Commune de Ksar El Majaz,fahs anjra,indice_sortie (%),18.95,79,21
01.331,Province de Larache,larache,population_sedentaire,414509.0,6,23
01.331,Province de Larache,larache,natifs_residents_non_migrants,389190.0,6,22
01.331,Province de Larache,larache,residents_recents_10ans,438312.0,6,24
01.331,Province de Larache,larache,entrees,23965.0,6,19
01.331,Province de Larache,larache,indice_entrees (%),5.78,6,20
01.331,Province de Larache,larache,sorties,49123.0,6,25
01.331,Province de Larache,larache,indice_sortie (%),11.21,6,21
01.331.01.01,Commune de Ksar El Kebir,larache,population_sedentaire,104962.0,80,23
01.331.01.01,Commune de Ksar El Kebir,larache,natifs_residents_non_migrants,93098.0,80,22
01.331.01.01,Commune de Ksar El Kebir,larache,residents_recents_10ans,111331.0,80,24
01.331.01.01,Commune de Ksar El Kebir,larache,entrees,11542.0,80,19
01.331.01.01,Commune de Ksar El Kebir,larache,indice_entrees (%),11.0,80,20
01.331.01.01,Commune de Ksar El Kebir,larache,sorties,18233.0,80,25
01.331.01.01,Commune de Ksar El Kebir,larache,indice_sortie (%),16.38,80,21
01.331.01.03,Commune de Larache,larache,population_sedentaire,110765.0,81,23
01.331.01.03,Commune de Larache,larache,natifs_residents_non_migrants,95220.0,81,22
01.331.01.03,Commune de Larache,larache,residents_recents_10ans,105462.0,81,24
01.331.01.03,Commune de Larache,larache,entrees,14803.0,81,19
01.331.01.03,Commune de Larache,larache,indice_entrees (%),13.36,81,20
01.331.01.03,Commune de Larache,larache,sorties,10241.0,81,25
01.331.01.03,Commune de Larache,larache,indice_sortie (%),9.71,81,21
01.331.07.05,Commune de Laouamra,larache,population_sedentaire,37034.0,82,23
01.331.07.05,Commune de Laouamra,larache,natifs_residents_non_migrants,34190.0,82,22
01.331.07.05,Commune de Laouamra,larache,residents_recents_10ans,37454.0,82,24
01.331.07.05,Commune de Laouamra,larache,entrees,2737.0,82,19
01.331.07.05,Commune de Laouamra,larache,indice_entrees (%),7.39,82,20
01.331.07.05,Commune de Laouamra,larache,sorties,3263.0,82,25
01.331.07.05,Commune de Laouamra,larache,indice_sortie (%),8.71,82,21
01.331.07.05.3,dont le centre urbain de Laouamra,larache,population_sedentaire,7847.0,189,23
01.331.07.05.3,dont le centre urbain de Laouamra,larache,natifs_residents_non_migrants,6408.0,189,22
01.331.07.05.3,dont le centre urbain de Laouamra,larache,residents_recents_10ans,6976.0,189,24
01.331.07.05.3,dont le centre urbain de Laouamra,larache,entrees,1404.0,189,19
01.331.07.05.3,dont le centre urbain de Laouamra,larache,indice_entrees (%),17.89,189,20
01.331.07.05.3,dont le centre urbain de Laouamra,larache,sorties,567.0,189,25
01.331.07.05.3,dont le centre urbain de Laouamra,larache,indice_sortie (%),8.13,189,21
01.331.07.17,Commune de Zouada,larache,population_sedentaire,19644.0,83,23
01.331.07.17,Commune de Zouada,larache,natifs_residents_non_migrants,18727.0,83,22
01.331.07.17,Commune de Zouada,larache,residents_recents_10ans,19898.0,83,24
01.331.07.17,Commune de Zouada,larache,entrees,868.0,83,19
01.331.07.17,Commune de Zouada,larache,indice_entrees (%),4.42,83,20
01.331.07.17,Commune de Zouada,larache,sorties,1171.0,83,25
01.331.07.17,Commune de Zouada,larache,indice_sortie (%),5.89,83,21
01.331.07.03,Commune de Ksar Bjir,larache,population_sedentaire,13718.0,84,23
01.331.07.03,Commune de Ksar Bjir,larache,natifs_residents_non_migrants,13047.0,84,22
01.331.07.03,Commune de Ksar Bjir,larache,residents_recents_10ans,14139.0,84,24
01.331.07.03,Commune de Ksar Bjir,larache,entrees,658.0,84,19
01.331.07.03,Commune de Ksar Bjir,larache,indice_entrees (%),4.8,84,20
01.331.07.03,Commune de Ksar Bjir,larache,sorties,1092.0,84,25
01.331.07.03,Commune de Ksar Bjir,larache,indice_sortie (%),7.72,84,21
01.331.07.01,Commune de Boujedyane,larache,population_sedentaire,7919.0,85,23
01.331.07.01,Commune de Boujedyane,larache,natifs_residents_non_migrants,7585.0,85,22
01.331.07.01,Commune de Boujedyane,larache,residents_recents_10ans,8868.0,85,24
01.331.07.01,Commune de Boujedyane,larache,entrees,329.0,85,19
01.331.07.01,Commune de Boujedyane,larache,indice_entrees (%),4.15,85,20
01.331.07.01,Commune de Boujedyane,larache,sorties,1283.0,85,25
01.331.07.01,Commune de Boujedyane,larache,indice_sortie (%),14.47,85,21
01.331.07.15,Commune de Tatoft,larache,population_sedentaire,7104.0,86,23
01.331.07.15,Commune de Tatoft,larache,natifs_residents_non_migrants,6778.0,86,22
01.331.07.15,Commune de Tatoft,larache,residents_recents_10ans,9329.0,86,24
01.331.07.15,Commune de Tatoft,larache,entrees,322.0,86,19
01.331.07.15,Commune de Tatoft,larache,indice_entrees (%),4.53,86,20
01.331.07.15,Commune de Tatoft,larache,sorties,2550.0,86,25
01.331.07.15,Commune de Tatoft,larache,indice_sortie (%),27.33,86,21
01.331.07.11,Commune de Souk L'qolla,larache,population_sedentaire,11215.0,87,23
01.331.07.11,Commune de Souk L'qolla,larache,natifs_residents_non_migrants,10838.0,87,22
01.331.07.11,Commune de Souk L'qolla,larache,residents_recents_10ans,13255.0,87,24
01.331.07.11,Commune de Souk L'qolla,larache,entrees,377.0,87,19
01.331.07.11,Commune de Souk L'qolla,larache,indice_entrees (%),3.36,87,20
01.331.07.11,Commune de Souk L'qolla,larache,sorties,2417.0,87,25
01.331.07.11,Commune de Souk L'qolla,larache,indice_sortie (%),18.23,87,21
01.331.09.03,Commune de Bni Arouss,larache,population_sedentaire,6212.0,88,23
01.331.09.03,Commune de Bni Arouss,larache,natifs_residents_non_migrants,5768.0,88,22
01.331.09.03,Commune de Bni Arouss,larache,residents_recents_10ans,9870.0,88,24
01.331.09.03,Commune de Bni Arouss,larache,entrees,434.0,88,19
01.331.09.03,Commune de Bni Arouss,larache,indice_entrees (%),6.99,88,20
01.331.09.03,Commune de Bni Arouss,larache,sorties,4102.0,88,25
01.331.09.03,Commune de Bni Arouss,larache,indice_sortie (%),41.56,88,21
01.331.09.13,Commune de Tazroute,larache,population_sedentaire,4520.0,89,23
01.331.09.13,Commune de Tazroute,larache,natifs_residents_non_migrants,4282.0,89,22
01.331.09.13,Commune de Tazroute,larache,residents_recents_10ans,4743.0,89,24
01.331.09.13,Commune de Tazroute,larache,entrees,235.0,89,19
01.331.09.13,Commune de Tazroute,larache,indice_entrees (%),5.2,89,20
01.331.09.13,Commune de Tazroute,larache,sorties,461.0,89,25
01.331.09.13,Commune de Tazroute,larache,indice_sortie (%),9.72,89,21
01.331.09.01,Commune d'Ayacha,larache,population_sedentaire,5697.0,90,23
01.331.09.01,Commune d'Ayacha,larache,natifs_residents_non_migrants,5311.0,90,22
01.331.09.01,Commune d'Ayacha,larache,residents_recents_10ans,6646.0,90,24
01.331.09.01,Commune d'Ayacha,larache,entrees,379.0,90,19
01.331.09.01,Commune d'Ayacha,larache,indice_entrees (%),6.65,90,20
01.331.09.01,Commune d'Ayacha,larache,sorties,1335.0,90,25
01.331.09.01,Commune d'Ayacha,larache,indice_sortie (%),20.09,90,21
01.331.09.05,Commune de Bni Garfett,larache,population_sedentaire,9185.0,91,23
01.331.09.05,Commune de Bni Garfett,larache,natifs_residents_non_migrants,8705.0,91,22
01.331.09.05,Commune de Bni Garfett,larache,residents_recents_10ans,12581.0,91,24
01.331.09.05,Commune de Bni Garfett,larache,entrees,448.0,91,19
01.331.09.05,Commune de Bni Garfett,larache,indice_entrees (%),4.88,91,20
01.331.09.05,Commune de Bni Garfett,larache,sorties,3876.0,91,25
01.331.09.05,Commune de Bni Garfett,larache,indice_sortie (%),30.81,91,21
01.331.09.15,Commune de Zaaroura,larache,population_sedentaire,7113.0,92,23
01.331.09.15,Commune de Zaaroura,larache,natifs_residents_non_migrants,6923.0,92,22
01.331.09.15,Commune de Zaaroura,larache,residents_recents_10ans,8779.0,92,24
01.331.09.15,Commune de Zaaroura,larache,entrees,188.0,92,19
01.331.09.15,Commune de Zaaroura,larache,indice_entrees (%),2.64,92,20
01.331.09.15,Commune de Zaaroura,larache,sorties,1856.0,92,25
01.331.09.15,Commune de Zaaroura,larache,indice_sortie (%),21.14,92,21
01.331.11.11,Commune de Sahel,larache,population_sedentaire,14725.0,93,23
01.331.11.11,Commune de Sahel,larache,natifs_residents_non_migrants,13226.0,93,22
01.331.11.11,Commune de Sahel,larache,residents_recents_10ans,15132.0,93,24
01.331.11.11,Commune de Sahel,larache,entrees,1458.0,93,19
01.331.11.11,Commune de Sahel,larache,indice_entrees (%),9.9,93,20
01.331.11.11,Commune de Sahel,larache,sorties,1906.0,93,25
01.331.11.11,Commune de Sahel,larache,indice_sortie (%),12.6,93,21
01.331.11.11.3,dont le centre urbain de Khemis Sahel,larache,population_sedentaire,5683.0,190,23
01.331.11.11.3,dont le centre urbain de Khemis Sahel,larache,natifs_residents_non_migrants,4795.0,190,22
01.331.11.11.3,dont le centre urbain de Khemis Sahel,larache,residents_recents_10ans,5331.0,190,24
01.331.11.11.3,dont le centre urbain de Khemis Sahel,larache,entrees,876.0,190,19
01.331.11.11.3,dont le centre urbain de Khemis Sahel,larache,indice_entrees (%),15.41,190,20
01.331.11.11.3,dont le centre urbain de Khemis Sahel,larache,sorties,536.0,190,25
01.331.11.11.3,dont le centre urbain de Khemis Sahel,larache,indice_sortie (%),10.05,190,21
01.331.11.07,Commune de Rissana Chamalia,larache,population_sedentaire,10147.0,94,23
01.331.11.07,Commune de Rissana Chamalia,larache,natifs_residents_non_migrants,9702.0,94,22
01.331.11.07,Commune de Rissana Chamalia,larache,residents_recents_10ans,12524.0,94,24
01.331.11.07,Commune de Rissana Chamalia,larache,entrees,434.0,94,19
01.331.11.07,Commune de Rissana Chamalia,larache,indice_entrees (%),4.28,94,20
01.331.11.07,Commune de Rissana Chamalia,larache,sorties,2822.0,94,25
01.331.11.07,Commune de Rissana Chamalia,larache,indice_sortie (%),22.53,94,21
01.331.11.09,Commune de Rissana Janoubia,larache,population_sedentaire,13969.0,95,23
01.331.11.09,Commune de Rissana Janoubia,larache,natifs_residents_non_migrants,13316.0,95,22
01.331.11.09,Commune de Rissana Janoubia,larache,residents_recents_10ans,14480.0,95,24
01.331.11.09,Commune de Rissana Janoubia,larache,entrees,653.0,95,19
01.331.11.09,Commune de Rissana Janoubia,larache,indice_entrees (%),4.67,95,20
01.331.11.09,Commune de Rissana Janoubia,larache,sorties,1163.0,95,25
01.331.11.09,Commune de Rissana Janoubia,larache,indice_sortie (%),8.03,95,21
01.331.11.03,Commune d'Oulad Ouchih,larache,population_sedentaire,10490.0,96,23
01.331.11.03,Commune d'Oulad Ouchih,larache,natifs_residents_non_migrants,10107.0,96,22
01.331.11.03,Commune d'Oulad Ouchih,larache,residents_recents_10ans,10973.0,96,24
01.331.11.03,Commune d'Oulad Ouchih,larache,entrees,383.0,96,19
01.331.11.03,Commune d'Oulad Ouchih,larache,indice_entrees (%),3.65,96,20
01.331.11.03,Commune d'Oulad Ouchih,larache,sorties,866.0,96,25
01.331.11.03,Commune d'Oulad Ouchih,larache,indice_sortie (%),7.89,96,21
01.331.11.12,Commune de Souaken,larache,population_sedentaire,9921.0,97,23
01.331.11.12,Commune de Souaken,larache,natifs_residents_non_migrants,9632.0,97,22
01.331.11.12,Commune de Souaken,larache,residents_recents_10ans,10847.0,97,24
01.331.11.12,Commune de Souaken,larache,entrees,289.0,97,19
01.331.11.12,Commune de Souaken,larache,indice_entrees (%),2.91,97,20
01.331.11.12,Commune de Souaken,larache,sorties,1215.0,97,25
01.331.11.12,Commune de Souaken,larache,indice_sortie (%),11.2,97,21
01.331.11.13,Commune de Souk Tolba,larache,population_sedentaire,10169.0,98,23
01.331.11.13,Commune de Souk Tolba,larache,natifs_residents_non_migrants,9906.0,98,22
01.331.11.13,Commune de Souk Tolba,larache,residents_recents_10ans,12002.0,98,24
01.331.11.13,Commune de Souk Tolba,larache,entrees,257.0,98,19
01.331.11.13,Commune de Souk Tolba,larache,indice_entrees (%),2.53,98,20
01.331.11.13,Commune de Souk Tolba,larache,sorties,2096.0,98,25
01.331.11.13,Commune de Souk Tolba,larache,indice_sortie (%),17.46,98,21
01.051,Province d'Al Hoceima,al hoceima,population_sedentaire,302138.0,7,23
01.051,Province d'Al Hoceima,al hoceima,natifs_residents_non_migrants,285890.0,7,22
01.051,Province d'Al Hoceima,al hoceima,residents_recents_10ans,343060.0,7,24
01.051,Province d'Al Hoceima,al hoceima,entrees,15506.0,7,19
01.051,Province d'Al Hoceima,al hoceima,indice_entrees (%),5.13,7,20
01.051,Province d'Al Hoceima,al hoceima,sorties,57170.0,7,25
01.051,Province d'Al Hoceima,al hoceima,indice_sortie (%),16.66,7,21
01.051.01.01,Commune d'Al Hoceima,al hoceima,population_sedentaire,42389.0,99,23
01.051.01.01,Commune d'Al Hoceima,al hoceima,natifs_residents_non_migrants,36404.0,99,22
01.051.01.01,Commune d'Al Hoceima,al hoceima,residents_recents_10ans,49528.0,99,24
01.051.01.01,Commune d'Al Hoceima,al hoceima,entrees,5764.0,99,19
01.051.01.01,Commune d'Al Hoceima,al hoceima,indice_entrees (%),13.6,99,20
01.051.01.01,Commune d'Al Hoceima,al hoceima,sorties,13123.0,99,25
01.051.01.01,Commune d'Al Hoceima,al hoceima,indice_sortie (%),26.5,99,21
01.051.01.03,Commune de Bni Bouayach,al hoceima,population_sedentaire,16489.0,100,23
01.051.01.03,Commune de Bni Bouayach,al hoceima,natifs_residents_non_migrants,13514.0,100,22
01.051.01.03,Commune de Bni Bouayach,al hoceima,residents_recents_10ans,16005.0,100,24
01.051.01.03,Commune de Bni Bouayach,al hoceima,entrees,2928.0,100,19
01.051.01.03,Commune de Bni Bouayach,al hoceima,indice_entrees (%),17.76,100,20
01.051.01.03,Commune de Bni Bouayach,al hoceima,sorties,2491.0,100,25
01.051.01.03,Commune de Bni Bouayach,al hoceima,indice_sortie (%),15.56,100,21
01.051.01.05,Commune d'Imzouren,al hoceima,population_sedentaire,28223.0,101,23
01.051.01.05,Commune d'Imzouren,al hoceima,natifs_residents_non_migrants,22131.0,101,22
01.051.01.05,Commune d'Imzouren,al hoceima,residents_recents_10ans,25772.0,101,24
01.051.01.05,Commune d'Imzouren,al hoceima,entrees,5981.0,101,19
01.051.01.05,Commune d'Imzouren,al hoceima,indice_entrees (%),21.19,101,20
01.051.01.05,Commune d'Imzouren,al hoceima,sorties,3641.0,101,25
01.051.01.05,Commune d'Imzouren,al hoceima,indice_sortie (%),14.13,101,21
01.051.01.07,Commune de Targuist,al hoceima,population_sedentaire,11817.0,102,23
01.051.01.07,Commune de Targuist,al hoceima,natifs_residents_non_migrants,8961.0,102,22
01.051.01.07,Commune de Targuist,al hoceima,residents_recents_10ans,13678.0,102,24
01.051.01.07,Commune de Targuist,al hoceima,entrees,2797.0,102,19
01.051.01.07,Commune de Targuist,al hoceima,indice_entrees (%),23.67,102,20
01.051.01.07,Commune de Targuist,al hoceima,sorties,4717.0,102,25
01.051.01.07,Commune de Targuist,al hoceima,indice_sortie (%),34.49,102,21
01.051.01.09,Commune d'Ajdir,al hoceima,population_sedentaire,4755.0,103,23
01.051.01.09,Commune d'Ajdir,al hoceima,natifs_residents_non_migrants,3701.0,103,22
01.051.01.09,Commune d'Ajdir,al hoceima,residents_recents_10ans,4418.0,103,24
01.051.01.09,Commune d'Ajdir,al hoceima,entrees,1026.0,103,19
01.051.01.09,Commune d'Ajdir,al hoceima,indice_entrees (%),21.58,103,20
01.051.01.09,Commune d'Ajdir,al hoceima,sorties,717.0,103,25
01.051.01.09,Commune d'Ajdir,al hoceima,indice_sortie (%),16.23,103,21
01.051.03.01,Commune de Bni Boufrah,al hoceima,population_sedentaire,7204.0,104,23
01.051.03.01,Commune de Bni Boufrah,al hoceima,natifs_residents_non_migrants,6832.0,104,22
01.051.03.01,Commune de Bni Boufrah,al hoceima,residents_recents_10ans,8439.0,104,24
01.051.03.01,Commune de Bni Boufrah,al hoceima,entrees,364.0,104,19
01.051.03.01,Commune de Bni Boufrah,al hoceima,indice_entrees (%),5.05,104,20
01.051.03.01,Commune de Bni Boufrah,al hoceima,sorties,1607.0,104,25
01.051.03.01,Commune de Bni Boufrah,al hoceima,indice_sortie (%),19.04,104,21
01.051.03.07,Commune de Senada,al hoceima,population_sedentaire,6696.0,105,23
01.051.03.07,Commune de Senada,al hoceima,natifs_residents_non_migrants,6425.0,105,22
01.051.03.07,Commune de Senada,al hoceima,residents_recents_10ans,7749.0,105,24
01.051.03.07,Commune de Senada,al hoceima,entrees,257.0,105,19
01.051.03.07,Commune de Senada,al hoceima,indice_entrees (%),3.84,105,20
01.051.03.07,Commune de Senada,al hoceima,sorties,1324.0,105,25
01.051.03.07,Commune de Senada,al hoceima,indice_sortie (%),17.09,105,21
01.051.03.05,Commune de Bni Gmil Maksouline,al hoceima,population_sedentaire,5764.0,106,23
01.051.03.05,Commune de Bni Gmil Maksouline,al hoceima,natifs_residents_non_migrants,5623.0,106,22
01.051.03.05,Commune de Bni Gmil Maksouline,al hoceima,residents_recents_10ans,6040.0,106,24
01.051.03.05,Commune de Bni Gmil Maksouline,al hoceima,entrees,133.0,106,19
01.051.03.05,Commune de Bni Gmil Maksouline,al hoceima,indice_entrees (%),2.31,106,20
01.051.03.05,Commune de Bni Gmil Maksouline,al hoceima,sorties,417.0,106,25
01.051.03.05,Commune de Bni Gmil Maksouline,al hoceima,indice_sortie (%),6.9,106,21
01.051.03.03,Commune de Bni Gmil,al hoceima,population_sedentaire,6293.0,107,23
01.051.03.03,Commune de Bni Gmil,al hoceima,natifs_residents_non_migrants,6052.0,107,22
01.051.03.03,Commune de Bni Gmil,al hoceima,residents_recents_10ans,9568.0,107,24
01.051.03.03,Commune de Bni Gmil,al hoceima,entrees,241.0,107,19
01.051.03.03,Commune de Bni Gmil,al hoceima,indice_entrees (%),3.83,107,20
01.051.03.03,Commune de Bni Gmil,al hoceima,sorties,3516.0,107,25
01.051.03.03,Commune de Bni Gmil,al hoceima,indice_sortie (%),36.75,107,21
01.051.13.11,Commune de Chakrane,al hoceima,population_sedentaire,2598.0,108,23
01.051.13.11,Commune de Chakrane,al hoceima,natifs_residents_non_migrants,2450.0,108,22
01.051.13.11,Commune de Chakrane,al hoceima,residents_recents_10ans,3499.0,108,24
01.051.13.11,Commune de Chakrane,al hoceima,entrees,144.0,108,19
01.051.13.11,Commune de Chakrane,al hoceima,indice_entrees (%),5.54,108,20
01.051.13.11,Commune de Chakrane,al hoceima,sorties,1049.0,108,25
01.051.13.11,Commune de Chakrane,al hoceima,indice_sortie (%),29.98,108,21
01.051.13.05,Commune d'Arbaa Taourirt,al hoceima,population_sedentaire,3162.0,109,23
01.051.13.05,Commune d'Arbaa Taourirt,al hoceima,natifs_residents_non_migrants,3004.0,109,22
01.051.13.05,Commune d'Arbaa Taourirt,al hoceima,residents_recents_10ans,6791.0,109,24
01.051.13.05,Commune d'Arbaa Taourirt,al hoceima,entrees,155.0,109,19
01.051.13.05,Commune d'Arbaa Taourirt,al hoceima,indice_entrees (%),4.9,109,20
