code_geo,collectivite,sexe,indicateur,valeur,fk_territoire,territoire_id,indicateur_id
13310715.0,Commune de Tatoft,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,35.1,larache,86.0,105
13310715.0,Commune de Tatoft,Masculin,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,43.6,larache,86.0,106
13310715.0,Commune de Tatoft,Masculin,Niveau d'études dans l'enseignement général (%) - Préscolaire,2.3,larache,86.0,108
13310715.0,Commune de Tatoft,Masculin,Niveau d'études dans l'enseignement général (%) - Primaire,25.4,larache,86.0,107
13310715.0,Commune de Tatoft,Masculin,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,19.9,larache,86.0,109
13310715.0,Commune de Tatoft,Masculin,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,5.7,larache,86.0,110
13310715.0,Commune de Tatoft,Masculin,Niveau d'études dans l'enseignement général (%) - Supérieur,3.0,larache,86.0,111
13310715.0,Commune de Tatoft,Féminin,Taux de scolarisation des 6-11 ans en 2023/2024 (%),99.0,larache,86.0,115
13310715.0,Commune de Tatoft,Féminin,Taux d'analphabétisme des 10 ans et plus (%),58.4,larache,86.0,113
13310715.0,Commune de Tatoft,Féminin,Taux d'analphabétisme des 15 ans et plus (%),65.4,larache,86.0,114
13310715.0,Commune de Tatoft,Féminin,Population alphabète de 10 ans et plus,1395.0,larache,86.0,112
13310715.0,Commune de Tatoft,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,100.0,larache,86.0,104
13310715.0,Commune de Tatoft,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.0,larache,86.0,102
13310715.0,Commune de Tatoft,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,10.1,larache,86.0,103
13310715.0,Commune de Tatoft,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,42.0,larache,86.0,105
13310715.0,Commune de Tatoft,Féminin,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,57.9,larache,86.0,106
13310715.0,Commune de Tatoft,Féminin,Niveau d'études dans l'enseignement général (%) - Préscolaire,1.2,larache,86.0,108
13310715.0,Commune de Tatoft,Féminin,Niveau d'études dans l'enseignement général (%) - Primaire,27.6,larache,86.0,107
13310715.0,Commune de Tatoft,Féminin,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,8.1,larache,86.0,109
13310715.0,Commune de Tatoft,Féminin,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,4.4,larache,86.0,110
13310715.0,Commune de Tatoft,Féminin,Niveau d'études dans l'enseignement général (%) - Supérieur,0.8,larache,86.0,111
13310711.0,Commune de Souk L'qolla,Ensemble,Taux de scolarisation des 6-11 ans en 2023/2024 (%),93.3,larache,87.0,115
13310711.0,Commune de Souk L'qolla,Ensemble,Taux d'analphabétisme des 10 ans et plus (%),36.4,larache,87.0,113
13310711.0,Commune de Souk L'qolla,Ensemble,Taux d'analphabétisme des 15 ans et plus (%),40.5,larache,87.0,114
13310711.0,Commune de Souk L'qolla,Ensemble,Population alphabète de 10 ans et plus,7131.0,larache,87.0,112
13310711.0,Commune de Souk L'qolla,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.9,larache,87.0,104
13310711.0,Commune de Souk L'qolla,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.1,larache,87.0,102
13310711.0,Commune de Souk L'qolla,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,2.1,larache,87.0,103
13310711.0,Commune de Souk L'qolla,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,8.0,larache,87.0,105
13310711.0,Commune de Souk L'qolla,Ensemble,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,52.7,larache,87.0,106
13310711.0,Commune de Souk L'qolla,Ensemble,Niveau d'études dans l'enseignement général (%) - Préscolaire,0.6,larache,87.0,108
13310711.0,Commune de Souk L'qolla,Ensemble,Niveau d'études dans l'enseignement général (%) - Primaire,27.5,larache,87.0,107
13310711.0,Commune de Souk L'qolla,Ensemble,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,12.0,larache,87.0,109
13310711.0,Commune de Souk L'qolla,Ensemble,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,4.3,larache,87.0,110
13310711.0,Commune de Souk L'qolla,Ensemble,Niveau d'études dans l'enseignement général (%) - Supérieur,2.9,larache,87.0,111
13310711.0,Commune de Souk L'qolla,Masculin,Taux de scolarisation des 6-11 ans en 2023/2024 (%),91.9,larache,87.0,115
13310711.0,Commune de Souk L'qolla,Masculin,Taux d'analphabétisme des 10 ans et plus (%),26.9,larache,87.0,113
13310711.0,Commune de Souk L'qolla,Masculin,Taux d'analphabétisme des 15 ans et plus (%),29.8,larache,87.0,114
13310711.0,Commune de Souk L'qolla,Masculin,Population alphabète de 10 ans et plus,4606.0,larache,87.0,112
13310711.0,Commune de Souk L'qolla,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.8,larache,87.0,104
13310711.0,Commune de Souk L'qolla,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.1,larache,87.0,102
13310711.0,Commune de Souk L'qolla,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,2.2,larache,87.0,103
13310711.0,Commune de Souk L'qolla,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,6.2,larache,87.0,105
13310711.0,Commune de Souk L'qolla,Masculin,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,51.3,larache,87.0,106
13310711.0,Commune de Souk L'qolla,Masculin,Niveau d'études dans l'enseignement général (%) - Préscolaire,0.7,larache,87.0,108
13310711.0,Commune de Souk L'qolla,Masculin,Niveau d'études dans l'enseignement général (%) - Primaire,26.7,larache,87.0,107
13310711.0,Commune de Souk L'qolla,Masculin,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,13.6,larache,87.0,109
13310711.0,Commune de Souk L'qolla,Masculin,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,4.5,larache,87.0,110
13310711.0,Commune de Souk L'qolla,Masculin,Niveau d'études dans l'enseignement général (%) - Supérieur,3.4,larache,87.0,111
13310711.0,Commune de Souk L'qolla,Féminin,Taux de scolarisation des 6-11 ans en 2023/2024 (%),94.8,larache,87.0,115
13310711.0,Commune de Souk L'qolla,Féminin,Taux d'analphabétisme des 10 ans et plus (%),48.6,larache,87.0,113
13310711.0,Commune de Souk L'qolla,Féminin,Taux d'analphabétisme des 15 ans et plus (%),54.4,larache,87.0,114
13310711.0,Commune de Souk L'qolla,Féminin,Population alphabète de 10 ans et plus,2526.0,larache,87.0,112
13310711.0,Commune de Souk L'qolla,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,100.0,larache,87.0,104
13310711.0,Commune de Souk L'qolla,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.0,larache,87.0,102
13310711.0,Commune de Souk L'qolla,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,1.8,larache,87.0,103
13310711.0,Commune de Souk L'qolla,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,11.3,larache,87.0,105
13310711.0,Commune de Souk L'qolla,Féminin,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,54.5,larache,87.0,106
13310711.0,Commune de Souk L'qolla,Féminin,Niveau d'études dans l'enseignement général (%) - Préscolaire,0.5,larache,87.0,108
13310711.0,Commune de Souk L'qolla,Féminin,Niveau d'études dans l'enseignement général (%) - Primaire,28.5,larache,87.0,107
13310711.0,Commune de Souk L'qolla,Féminin,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,10.2,larache,87.0,109
13310711.0,Commune de Souk L'qolla,Féminin,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,4.1,larache,87.0,110
13310711.0,Commune de Souk L'qolla,Féminin,Niveau d'études dans l'enseignement général (%) - Supérieur,2.3,larache,87.0,111
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Ensemble,Taux de scolarisation des 6-11 ans en 2023/2024 (%),96.1,larache,17.0,115
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Ensemble,Taux d'analphabétisme des 10 ans et plus (%),40.0,larache,17.0,113
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Ensemble,Taux d'analphabétisme des 15 ans et plus (%),44.9,larache,17.0,114
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Ensemble,Population alphabète de 10 ans et plus,19644.0,larache,17.0,112
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.8,larache,17.0,104
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.3,larache,17.0,102
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,4.5,larache,17.0,103
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,25.6,larache,17.0,105
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Ensemble,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,54.0,larache,17.0,106
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Ensemble,Niveau d'études dans l'enseignement général (%) - Préscolaire,0.8,larache,17.0,108
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Ensemble,Niveau d'études dans l'enseignement général (%) - Primaire,25.5,larache,17.0,107
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Ensemble,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,13.0,larache,17.0,109
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Ensemble,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,4.1,larache,17.0,110
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Ensemble,Niveau d'études dans l'enseignement général (%) - Supérieur,2.7,larache,17.0,111
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Masculin,Taux de scolarisation des 6-11 ans en 2023/2024 (%),95.7,larache,17.0,115
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Masculin,Taux d'analphabétisme des 10 ans et plus (%),31.2,larache,17.0,113
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Masculin,Taux d'analphabétisme des 15 ans et plus (%),34.8,larache,17.0,114
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Masculin,Population alphabète de 10 ans et plus,12197.0,larache,17.0,112
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.7,larache,17.0,104
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.4,larache,17.0,102
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,3.2,larache,17.0,103
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,22.4,larache,17.0,105
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Masculin,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,52.6,larache,17.0,106
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Masculin,Niveau d'études dans l'enseignement général (%) - Préscolaire,1.1,larache,17.0,108
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Masculin,Niveau d'études dans l'enseignement général (%) - Primaire,25.8,larache,17.0,107
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Masculin,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,14.7,larache,17.0,109
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Masculin,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,3.7,larache,17.0,110
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Masculin,Niveau d'études dans l'enseignement général (%) - Supérieur,2.2,larache,17.0,111
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Féminin,Taux de scolarisation des 6-11 ans en 2023/2024 (%),96.6,larache,17.0,115
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Féminin,Taux d'analphabétisme des 10 ans et plus (%),50.4,larache,17.0,113
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Féminin,Taux d'analphabétisme des 15 ans et plus (%),56.9,larache,17.0,114
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Féminin,Population alphabète de 10 ans et plus,7448.0,larache,17.0,112
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.9,larache,17.0,104
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.2,larache,17.0,102
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,6.5,larache,17.0,103
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,30.9,larache,17.0,105
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Féminin,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,55.5,larache,17.0,106
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Féminin,Niveau d'études dans l'enseignement général (%) - Préscolaire,0.4,larache,17.0,108
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Féminin,Niveau d'études dans l'enseignement général (%) - Primaire,25.2,larache,17.0,107
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Féminin,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,10.9,larache,17.0,109
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Féminin,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,4.6,larache,17.0,110
133109.0,Cercle de Moulay Abdeslem-Ben M'chich,Féminin,Niveau d'études dans l'enseignement général (%) - Supérieur,3.3,larache,17.0,111
13310903.0,Commune de Bni Arouss,Ensemble,Taux de scolarisation des 6-11 ans en 2023/2024 (%),97.1,larache,88.0,115
13310903.0,Commune de Bni Arouss,Ensemble,Taux d'analphabétisme des 10 ans et plus (%),37.9,larache,88.0,113
13310903.0,Commune de Bni Arouss,Ensemble,Taux d'analphabétisme des 15 ans et plus (%),42.3,larache,88.0,114
13310903.0,Commune de Bni Arouss,Ensemble,Population alphabète de 10 ans et plus,3862.0,larache,88.0,112
13310903.0,Commune de Bni Arouss,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.9,larache,88.0,104
13310903.0,Commune de Bni Arouss,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.2,larache,88.0,102
13310903.0,Commune de Bni Arouss,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,5.0,larache,88.0,103
13310903.0,Commune de Bni Arouss,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,22.7,larache,88.0,105
13310903.0,Commune de Bni Arouss,Ensemble,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,53.4,larache,88.0,106
13310903.0,Commune de Bni Arouss,Ensemble,Niveau d'études dans l'enseignement général (%) - Préscolaire,0.5,larache,88.0,108
13310903.0,Commune de Bni Arouss,Ensemble,Niveau d'études dans l'enseignement général (%) - Primaire,23.5,larache,88.0,107
13310903.0,Commune de Bni Arouss,Ensemble,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,13.8,larache,88.0,109
13310903.0,Commune de Bni Arouss,Ensemble,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,4.7,larache,88.0,110
13310903.0,Commune de Bni Arouss,Ensemble,Niveau d'études dans l'enseignement général (%) - Supérieur,4.0,larache,88.0,111
13310903.0,Commune de Bni Arouss,Masculin,Taux de scolarisation des 6-11 ans en 2023/2024 (%),97.3,larache,88.0,115
13310903.0,Commune de Bni Arouss,Masculin,Taux d'analphabétisme des 10 ans et plus (%),27.5,larache,88.0,113
13310903.0,Commune de Bni Arouss,Masculin,Taux d'analphabétisme des 15 ans et plus (%),30.8,larache,88.0,114
13310903.0,Commune de Bni Arouss,Masculin,Population alphabète de 10 ans et plus,2415.0,larache,88.0,112
13310903.0,Commune de Bni Arouss,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.9,larache,88.0,104
13310903.0,Commune de Bni Arouss,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.2,larache,88.0,102
13310903.0,Commune de Bni Arouss,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,3.2,larache,88.0,103
13310903.0,Commune de Bni Arouss,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,19.4,larache,88.0,105
13310903.0,Commune de Bni Arouss,Masculin,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,52.1,larache,88.0,106
13310903.0,Commune de Bni Arouss,Masculin,Niveau d'études dans l'enseignement général (%) - Préscolaire,0.6,larache,88.0,108
13310903.0,Commune de Bni Arouss,Masculin,Niveau d'études dans l'enseignement général (%) - Primaire,24.0,larache,88.0,107
13310903.0,Commune de Bni Arouss,Masculin,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,15.6,larache,88.0,109
13310903.0,Commune de Bni Arouss,Masculin,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,4.3,larache,88.0,110
13310903.0,Commune de Bni Arouss,Masculin,Niveau d'études dans l'enseignement général (%) - Supérieur,3.4,larache,88.0,111
13310903.0,Commune de Bni Arouss,Féminin,Taux de scolarisation des 6-11 ans en 2023/2024 (%),96.8,larache,88.0,115
13310903.0,Commune de Bni Arouss,Féminin,Taux d'analphabétisme des 10 ans et plus (%),49.8,larache,88.0,113
13310903.0,Commune de Bni Arouss,Féminin,Taux d'analphabétisme des 15 ans et plus (%),55.5,larache,88.0,114
13310903.0,Commune de Bni Arouss,Féminin,Population alphabète de 10 ans et plus,1447.0,larache,88.0,112
13310903.0,Commune de Bni Arouss,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.8,larache,88.0,104
13310903.0,Commune de Bni Arouss,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.2,larache,88.0,102
13310903.0,Commune de Bni Arouss,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,7.9,larache,88.0,103
13310903.0,Commune de Bni Arouss,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,28.3,larache,88.0,105
13310903.0,Commune de Bni Arouss,Féminin,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,55.0,larache,88.0,106
13310903.0,Commune de Bni Arouss,Féminin,Niveau d'études dans l'enseignement général (%) - Préscolaire,0.5,larache,88.0,108
13310903.0,Commune de Bni Arouss,Féminin,Niveau d'études dans l'enseignement général (%) - Primaire,22.8,larache,88.0,107
13310903.0,Commune de Bni Arouss,Féminin,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,11.7,larache,88.0,109
13310903.0,Commune de Bni Arouss,Féminin,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,5.3,larache,88.0,110
13310903.0,Commune de Bni Arouss,Féminin,Niveau d'études dans l'enseignement général (%) - Supérieur,4.7,larache,88.0,111
13310913.0,Commune de Tazroute,Ensemble,Taux de scolarisation des 6-11 ans en 2023/2024 (%),93.0,larache,89.0,115
13310913.0,Commune de Tazroute,Ensemble,Taux d'analphabétisme des 10 ans et plus (%),35.8,larache,89.0,113
13310913.0,Commune de Tazroute,Ensemble,Taux d'analphabétisme des 15 ans et plus (%),39.4,larache,89.0,114
13310913.0,Commune de Tazroute,Ensemble,Population alphabète de 10 ans et plus,2907.0,larache,89.0,112
13310913.0,Commune de Tazroute,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.9,larache,89.0,104
13310913.0,Commune de Tazroute,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.1,larache,89.0,102
13310913.0,Commune de Tazroute,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,9.6,larache,89.0,103
13310913.0,Commune de Tazroute,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,31.8,larache,89.0,105
13310913.0,Commune de Tazroute,Ensemble,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,56.0,larache,89.0,106
13310913.0,Commune de Tazroute,Ensemble,Niveau d'études dans l'enseignement général (%) - Préscolaire,0.3,larache,89.0,108
13310913.0,Commune de Tazroute,Ensemble,Niveau d'études dans l'enseignement général (%) - Primaire,24.3,larache,89.0,107
13310913.0,Commune de Tazroute,Ensemble,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,11.3,larache,89.0,109
13310913.0,Commune de Tazroute,Ensemble,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,4.9,larache,89.0,110
13310913.0,Commune de Tazroute,Ensemble,Niveau d'études dans l'enseignement général (%) - Supérieur,3.3,larache,89.0,111
13310913.0,Commune de Tazroute,Masculin,Taux de scolarisation des 6-11 ans en 2023/2024 (%),92.7,larache,89.0,115
13310913.0,Commune de Tazroute,Masculin,Taux d'analphabétisme des 10 ans et plus (%),23.6,larache,89.0,113
13310913.0,Commune de Tazroute,Masculin,Taux d'analphabétisme des 15 ans et plus (%),25.7,larache,89.0,114
13310913.0,Commune de Tazroute,Masculin,Population alphabète de 10 ans et plus,1847.0,larache,89.0,112
13310913.0,Commune de Tazroute,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.9,larache,89.0,104
13310913.0,Commune de Tazroute,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.1,larache,89.0,102
13310913.0,Commune de Tazroute,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,8.6,larache,89.0,103
13310913.0,Commune de Tazroute,Masculin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,28.5,larache,89.0,105
13310913.0,Commune de Tazroute,Masculin,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,55.8,larache,89.0,106
13310913.0,Commune de Tazroute,Masculin,Niveau d'études dans l'enseignement général (%) - Préscolaire,0.4,larache,89.0,108
13310913.0,Commune de Tazroute,Masculin,Niveau d'études dans l'enseignement général (%) - Primaire,21.7,larache,89.0,107
13310913.0,Commune de Tazroute,Masculin,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,13.9,larache,89.0,109
13310913.0,Commune de Tazroute,Masculin,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,5.0,larache,89.0,110
13310913.0,Commune de Tazroute,Masculin,Niveau d'études dans l'enseignement général (%) - Supérieur,3.2,larache,89.0,111
13310913.0,Commune de Tazroute,Féminin,Taux de scolarisation des 6-11 ans en 2023/2024 (%),93.3,larache,89.0,115
13310913.0,Commune de Tazroute,Féminin,Taux d'analphabétisme des 10 ans et plus (%),49.7,larache,89.0,113
13310913.0,Commune de Tazroute,Féminin,Taux d'analphabétisme des 15 ans et plus (%),55.3,larache,89.0,114
13310913.0,Commune de Tazroute,Féminin,Population alphabète de 10 ans et plus,1060.0,larache,89.0,112
13310913.0,Commune de Tazroute,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,100.0,larache,89.0,104
13310913.0,Commune de Tazroute,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.1,larache,89.0,102
13310913.0,Commune de Tazroute,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,11.3,larache,89.0,103
13310913.0,Commune de Tazroute,Féminin,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,37.5,larache,89.0,105
13310913.0,Commune de Tazroute,Féminin,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,56.3,larache,89.0,106
13310913.0,Commune de Tazroute,Féminin,Niveau d'études dans l'enseignement général (%) - Préscolaire,0.1,larache,89.0,108
13310913.0,Commune de Tazroute,Féminin,Niveau d'études dans l'enseignement général (%) - Primaire,27.2,larache,89.0,107
13310913.0,Commune de Tazroute,Féminin,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,8.2,larache,89.0,109
13310913.0,Commune de Tazroute,Féminin,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,4.8,larache,89.0,110
13310913.0,Commune de Tazroute,Féminin,Niveau d'études dans l'enseignement général (%) - Supérieur,3.4,larache,89.0,111
13310901.0,Commune d'Ayacha,Ensemble,Taux de scolarisation des 6-11 ans en 2023/2024 (%),93.6,larache,90.0,115
13310901.0,Commune d'Ayacha,Ensemble,Taux d'analphabétisme des 10 ans et plus (%),38.3,larache,90.0,113
13310901.0,Commune d'Ayacha,Ensemble,Taux d'analphabétisme des 15 ans et plus (%),42.8,larache,90.0,114
13310901.0,Commune d'Ayacha,Ensemble,Population alphabète de 10 ans et plus,3519.0,larache,90.0,112
13310901.0,Commune d'Ayacha,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Arabe,99.7,larache,90.0,104
13310901.0,Commune d'Ayacha,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Amazigh (Tifinagh),0.3,larache,90.0,102
13310901.0,Commune d'Ayacha,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Anglais,2.1,larache,90.0,103
13310901.0,Commune d'Ayacha,Ensemble,Langues lues et écrites par les alphabètes de 10 ans et plus (non exclusives) (%) - Français,18.1,larache,90.0,105
13310901.0,Commune d'Ayacha,Ensemble,Niveau d'études dans l'enseignement général (%) - Aucun niveau d'études,53.7,larache,90.0,106
13310901.0,Commune d'Ayacha,Ensemble,Niveau d'études dans l'enseignement général (%) - Préscolaire,0.3,larache,90.0,108
13310901.0,Commune d'Ayacha,Ensemble,Niveau d'études dans l'enseignement général (%) - Primaire,26.7,larache,90.0,107
13310901.0,Commune d'Ayacha,Ensemble,Niveau d'études dans l'enseignement général (%) - Secondaire collégial,12.6,larache,90.0,109
13310901.0,Commune d'Ayacha,Ensemble,Niveau d'études dans l'enseignement général (%) - Secondaire qualifiant,4.0,larache,90.0,110
