territoire_id,indicateur,valeur,indicateur_id
39,Mode de transport (%) - Transport informel,4.6,509
39,Mode de transport (%) - Animaux,1.3,510
39,Mode de transport (%) - Autre,0.4,511
39,Mode de transport (%) - Ne se déplace pas,11.3,512
40,Population sédentaire active occupée (15+),4954.0,500
40,Mode de transport (%) - À pieds,25.4,501
40,Mode de transport (%) - Motocycle/ Bicyclette,7.0,502
40,Mode de transport (%) - Voiture privée,9.0,503
40,Mode de transport (%) - Bus,10.7,504
40,Mode de transport (%) - Taxi,21.7,505
40,Mode de transport (%) - Transport de l'employeur / Etablissement,19.6,506
40,Mode de transport (%) - Train,0.0,507
40,Mode de transport (%) - Tram,0.0,508
40,Mode de transport (%) - Transport informel,0.3,509
40,Mode de transport (%) - Animaux,0.2,510
40,Mode de transport (%) - Autre,0.4,511
40,Mode de transport (%) - Ne se déplace pas,5.5,512
41,Population sédentaire active occupée (15+),1626.0,500
41,Mode de transport (%) - À pieds,45.9,501
41,Mode de transport (%) - Motocycle/ Bicyclette,5.9,502
41,Mode de transport (%) - Voiture privée,6.2,503
41,Mode de transport (%) - Bus,16.1,504
41,Mode de transport (%) - Taxi,1.4,505
41,Mode de transport (%) - Transport de l'employeur / Etablissement,11.8,506
41,Mode de transport (%) - Train,0.0,507
41,Mode de transport (%) - Tram,0.0,508
41,Mode de transport (%) - Transport informel,6.9,509
41,Mode de transport (%) - Animaux,0.2,510
41,Mode de transport (%) - Autre,0.7,511
41,Mode de transport (%) - Ne se déplace pas,4.9,512
42,Population sédentaire active occupée (15+),1093.0,500
42,Mode de transport (%) - À pieds,31.0,501
42,Mode de transport (%) - Motocycle/ Bicyclette,6.3,502
42,Mode de transport (%) - Voiture privée,8.5,503
42,Mode de transport (%) - Bus,16.0,504
42,Mode de transport (%) - Taxi,11.3,505
42,Mode de transport (%) - Transport de l'employeur / Etablissement,8.6,506
42,Mode de transport (%) - Train,0.0,507
42,Mode de transport (%) - Tram,0.0,508
