code_geo,collectivite,sexe,indicateur,valeur,fk_territoire,territoire_id,indicateur_id
10510727.0,Commune de Zarkt,Ensemble,Statut professionnel des actifs occupés de 15 ans et plus (%) - Autre,2.0,al hoceima,124.0,386
10510727.0,Commune de Zarkt,Masculin,Taux de prévalence du handicap (%),7.2,al hoceima,124.0,394
10510727.0,Commune de Zarkt,Masculin,Langues locales utilisées (non exclusives) (%) - Darija,98.0,al hoceima,124.0,376
10510727.0,Commune de Zarkt,Masculin,Langues locales utilisées (non exclusives) (%) - Tachelhit,0.2,al hoceima,124.0,378
10510727.0,Commune de Zarkt,Masculin,Langues locales utilisées (non exclusives) (%) - Tamazight,0.0,al hoceima,124.0,379
10510727.0,Commune de Zarkt,Masculin,Langues locales utilisées (non exclusives) (%) - Tarifit,1.1,al hoceima,124.0,380
10510727.0,Commune de Zarkt,Masculin,Langues locales utilisées (non exclusives) (%) - Hassania,0.0,al hoceima,124.0,377
10510727.0,Commune de Zarkt,Masculin,Population active de 15 ans et plus,1377.0,al hoceima,124.0,381
10510727.0,Commune de Zarkt,Masculin,Population inactive de 15 ans et plus,623.0,al hoceima,124.0,383
10510727.0,Commune de Zarkt,Masculin,Taux d'activité des 15 ans et plus (%),68.9,al hoceima,124.0,392
10510727.0,Commune de Zarkt,Masculin,Taux de chômage (%),45.8,al hoceima,124.0,393
10510727.0,Commune de Zarkt,Masculin,Population active occupée de 15 ans et plus,746.0,al hoceima,124.0,382
10510727.0,Commune de Zarkt,Masculin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Employeur,0.9,al hoceima,124.0,388
10510727.0,Commune de Zarkt,Masculin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Indépendant,43.4,al hoceima,124.0,389
10510727.0,Commune de Zarkt,Masculin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Salarié du secteur public,7.2,al hoceima,124.0,391
10510727.0,Commune de Zarkt,Masculin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Salarié du secteur privé,32.0,al hoceima,124.0,390
10510727.0,Commune de Zarkt,Masculin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Aide familial,9.9,al hoceima,124.0,384
10510727.0,Commune de Zarkt,Masculin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Apprenti,0.1,al hoceima,124.0,385
10510727.0,Commune de Zarkt,Masculin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Coopérateur/Associé,4.3,al hoceima,124.0,387
10510727.0,Commune de Zarkt,Masculin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Autre,2.0,al hoceima,124.0,386
10510727.0,Commune de Zarkt,Féminin,Taux de prévalence du handicap (%),8.3,al hoceima,124.0,394
10510727.0,Commune de Zarkt,Féminin,Langues locales utilisées (non exclusives) (%) - Darija,97.5,al hoceima,124.0,376
10510727.0,Commune de Zarkt,Féminin,Langues locales utilisées (non exclusives) (%) - Tachelhit,0.3,al hoceima,124.0,378
10510727.0,Commune de Zarkt,Féminin,Langues locales utilisées (non exclusives) (%) - Tamazight,0.0,al hoceima,124.0,379
10510727.0,Commune de Zarkt,Féminin,Langues locales utilisées (non exclusives) (%) - Tarifit,2.2,al hoceima,124.0,380
10510727.0,Commune de Zarkt,Féminin,Langues locales utilisées (non exclusives) (%) - Hassania,0.0,al hoceima,124.0,377
10510727.0,Commune de Zarkt,Féminin,Population active de 15 ans et plus,80.0,al hoceima,124.0,381
10510727.0,Commune de Zarkt,Féminin,Population inactive de 15 ans et plus,1739.0,al hoceima,124.0,383
10510727.0,Commune de Zarkt,Féminin,Taux d'activité des 15 ans et plus (%),4.4,al hoceima,124.0,392
10510727.0,Commune de Zarkt,Féminin,Taux de chômage (%),25.0,al hoceima,124.0,393
10510727.0,Commune de Zarkt,Féminin,Population active occupée de 15 ans et plus,60.0,al hoceima,124.0,382
10510727.0,Commune de Zarkt,Féminin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Employeur,0.0,al hoceima,124.0,388
10510727.0,Commune de Zarkt,Féminin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Indépendant,10.0,al hoceima,124.0,389
10510727.0,Commune de Zarkt,Féminin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Salarié du secteur public,25.0,al hoceima,124.0,391
10510727.0,Commune de Zarkt,Féminin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Salarié du secteur privé,11.7,al hoceima,124.0,390
10510727.0,Commune de Zarkt,Féminin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Aide familial,50.0,al hoceima,124.0,384
10510727.0,Commune de Zarkt,Féminin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Apprenti,0.0,al hoceima,124.0,385
10510727.0,Commune de Zarkt,Féminin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Coopérateur/Associé,1.7,al hoceima,124.0,387
10510727.0,Commune de Zarkt,Féminin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Autre,1.7,al hoceima,124.0,386
10510707.0,Commune de Bni Bchir,Ensemble,Taux de prévalence du handicap (%),4.7,al hoceima,125.0,394
10510707.0,Commune de Bni Bchir,Ensemble,Langues locales utilisées (non exclusives) (%) - Darija,95.4,al hoceima,125.0,376
10510707.0,Commune de Bni Bchir,Ensemble,Langues locales utilisées (non exclusives) (%) - Tachelhit,0.5,al hoceima,125.0,378
10510707.0,Commune de Bni Bchir,Ensemble,Langues locales utilisées (non exclusives) (%) - Tamazight,0.1,al hoceima,125.0,379
10510707.0,Commune de Bni Bchir,Ensemble,Langues locales utilisées (non exclusives) (%) - Tarifit,13.6,al hoceima,125.0,380
10510707.0,Commune de Bni Bchir,Ensemble,Langues locales utilisées (non exclusives) (%) - Hassania,0.0,al hoceima,125.0,377
10510707.0,Commune de Bni Bchir,Ensemble,Population active de 15 ans et plus,1805.0,al hoceima,125.0,381
10510707.0,Commune de Bni Bchir,Ensemble,Population inactive de 15 ans et plus,1810.0,al hoceima,125.0,383
10510707.0,Commune de Bni Bchir,Ensemble,Taux d'activité des 15 ans et plus (%),49.9,al hoceima,125.0,392
10510707.0,Commune de Bni Bchir,Ensemble,Taux de chômage (%),4.7,al hoceima,125.0,393
10510707.0,Commune de Bni Bchir,Ensemble,Population active occupée de 15 ans et plus,1721.0,al hoceima,125.0,382
10510707.0,Commune de Bni Bchir,Ensemble,Statut professionnel des actifs occupés de 15 ans et plus (%) - Employeur,0.0,al hoceima,125.0,388
10510707.0,Commune de Bni Bchir,Ensemble,Statut professionnel des actifs occupés de 15 ans et plus (%) - Indépendant,53.6,al hoceima,125.0,389
10510707.0,Commune de Bni Bchir,Ensemble,Statut professionnel des actifs occupés de 15 ans et plus (%) - Salarié du secteur public,3.3,al hoceima,125.0,391
10510707.0,Commune de Bni Bchir,Ensemble,Statut professionnel des actifs occupés de 15 ans et plus (%) - Salarié du secteur privé,1.9,al hoceima,125.0,390
10510707.0,Commune de Bni Bchir,Ensemble,Statut professionnel des actifs occupés de 15 ans et plus (%) - Aide familial,40.7,al hoceima,125.0,384
10510707.0,Commune de Bni Bchir,Ensemble,Statut professionnel des actifs occupés de 15 ans et plus (%) - Apprenti,0.0,al hoceima,125.0,385
10510707.0,Commune de Bni Bchir,Ensemble,Statut professionnel des actifs occupés de 15 ans et plus (%) - Coopérateur/Associé,0.1,al hoceima,125.0,387
10510707.0,Commune de Bni Bchir,Ensemble,Statut professionnel des actifs occupés de 15 ans et plus (%) - Autre,0.5,al hoceima,125.0,386
10510707.0,Commune de Bni Bchir,Masculin,Taux de prévalence du handicap (%),5.3,al hoceima,125.0,394
10510707.0,Commune de Bni Bchir,Masculin,Langues locales utilisées (non exclusives) (%) - Darija,95.3,al hoceima,125.0,376
10510707.0,Commune de Bni Bchir,Masculin,Langues locales utilisées (non exclusives) (%) - Tachelhit,0.4,al hoceima,125.0,378
10510707.0,Commune de Bni Bchir,Masculin,Langues locales utilisées (non exclusives) (%) - Tamazight,0.1,al hoceima,125.0,379
10510707.0,Commune de Bni Bchir,Masculin,Langues locales utilisées (non exclusives) (%) - Tarifit,14.0,al hoceima,125.0,380
10510707.0,Commune de Bni Bchir,Masculin,Langues locales utilisées (non exclusives) (%) - Hassania,0.0,al hoceima,125.0,377
10510707.0,Commune de Bni Bchir,Masculin,Population active de 15 ans et plus,1450.0,al hoceima,125.0,381
10510707.0,Commune de Bni Bchir,Masculin,Population inactive de 15 ans et plus,419.0,al hoceima,125.0,383
10510707.0,Commune de Bni Bchir,Masculin,Taux d'activité des 15 ans et plus (%),77.6,al hoceima,125.0,392
10510707.0,Commune de Bni Bchir,Masculin,Taux de chômage (%),5.4,al hoceima,125.0,393
10510707.0,Commune de Bni Bchir,Masculin,Population active occupée de 15 ans et plus,1371.0,al hoceima,125.0,382
10510707.0,Commune de Bni Bchir,Masculin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Employeur,0.0,al hoceima,125.0,388
10510707.0,Commune de Bni Bchir,Masculin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Indépendant,64.2,al hoceima,125.0,389
10510707.0,Commune de Bni Bchir,Masculin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Salarié du secteur public,3.6,al hoceima,125.0,391
10510707.0,Commune de Bni Bchir,Masculin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Salarié du secteur privé,1.8,al hoceima,125.0,390
10510707.0,Commune de Bni Bchir,Masculin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Aide familial,29.7,al hoceima,125.0,384
10510707.0,Commune de Bni Bchir,Masculin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Apprenti,0.0,al hoceima,125.0,385
10510707.0,Commune de Bni Bchir,Masculin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Coopérateur/Associé,0.1,al hoceima,125.0,387
10510707.0,Commune de Bni Bchir,Masculin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Autre,0.7,al hoceima,125.0,386
10510707.0,Commune de Bni Bchir,Féminin,Taux de prévalence du handicap (%),4.0,al hoceima,125.0,394
10510707.0,Commune de Bni Bchir,Féminin,Langues locales utilisées (non exclusives) (%) - Darija,95.5,al hoceima,125.0,376
10510707.0,Commune de Bni Bchir,Féminin,Langues locales utilisées (non exclusives) (%) - Tachelhit,0.6,al hoceima,125.0,378
10510707.0,Commune de Bni Bchir,Féminin,Langues locales utilisées (non exclusives) (%) - Tamazight,0.1,al hoceima,125.0,379
10510707.0,Commune de Bni Bchir,Féminin,Langues locales utilisées (non exclusives) (%) - Tarifit,13.1,al hoceima,125.0,380
10510707.0,Commune de Bni Bchir,Féminin,Langues locales utilisées (non exclusives) (%) - Hassania,0.1,al hoceima,125.0,377
10510707.0,Commune de Bni Bchir,Féminin,Population active de 15 ans et plus,355.0,al hoceima,125.0,381
10510707.0,Commune de Bni Bchir,Féminin,Population inactive de 15 ans et plus,1391.0,al hoceima,125.0,383
10510707.0,Commune de Bni Bchir,Féminin,Taux d'activité des 15 ans et plus (%),20.3,al hoceima,125.0,392
10510707.0,Commune de Bni Bchir,Féminin,Taux de chômage (%),1.4,al hoceima,125.0,393
10510707.0,Commune de Bni Bchir,Féminin,Population active occupée de 15 ans et plus,350.0,al hoceima,125.0,382
10510707.0,Commune de Bni Bchir,Féminin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Employeur,0.0,al hoceima,125.0,388
10510707.0,Commune de Bni Bchir,Féminin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Indépendant,12.0,al hoceima,125.0,389
10510707.0,Commune de Bni Bchir,Féminin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Salarié du secteur public,2.0,al hoceima,125.0,391
10510707.0,Commune de Bni Bchir,Féminin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Salarié du secteur privé,2.3,al hoceima,125.0,390
10510707.0,Commune de Bni Bchir,Féminin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Aide familial,83.7,al hoceima,125.0,384
10510707.0,Commune de Bni Bchir,Féminin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Apprenti,0.0,al hoceima,125.0,385
10510707.0,Commune de Bni Bchir,Féminin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Coopérateur/Associé,0.0,al hoceima,125.0,387
10510707.0,Commune de Bni Bchir,Féminin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Autre,0.0,al hoceima,125.0,386
10510711.0,Commune de Bni Bounsar,Ensemble,Taux de prévalence du handicap (%),9.1,al hoceima,126.0,394
10510711.0,Commune de Bni Bounsar,Ensemble,Langues locales utilisées (non exclusives) (%) - Darija,84.0,al hoceima,126.0,376
10510711.0,Commune de Bni Bounsar,Ensemble,Langues locales utilisées (non exclusives) (%) - Tachelhit,0.1,al hoceima,126.0,378
10510711.0,Commune de Bni Bounsar,Ensemble,Langues locales utilisées (non exclusives) (%) - Tamazight,15.8,al hoceima,126.0,379
10510711.0,Commune de Bni Bounsar,Ensemble,Langues locales utilisées (non exclusives) (%) - Tarifit,0.1,al hoceima,126.0,380
10510711.0,Commune de Bni Bounsar,Ensemble,Langues locales utilisées (non exclusives) (%) - Hassania,0.0,al hoceima,126.0,377
10510711.0,Commune de Bni Bounsar,Ensemble,Population active de 15 ans et plus,1817.0,al hoceima,126.0,381
10510711.0,Commune de Bni Bounsar,Ensemble,Population inactive de 15 ans et plus,2884.0,al hoceima,126.0,383
10510711.0,Commune de Bni Bounsar,Ensemble,Taux d'activité des 15 ans et plus (%),38.7,al hoceima,126.0,392
10510711.0,Commune de Bni Bounsar,Ensemble,Taux de chômage (%),18.4,al hoceima,126.0,393
10510711.0,Commune de Bni Bounsar,Ensemble,Population active occupée de 15 ans et plus,1483.0,al hoceima,126.0,382
10510711.0,Commune de Bni Bounsar,Ensemble,Statut professionnel des actifs occupés de 15 ans et plus (%) - Employeur,0.5,al hoceima,126.0,388
10510711.0,Commune de Bni Bounsar,Ensemble,Statut professionnel des actifs occupés de 15 ans et plus (%) - Indépendant,52.7,al hoceima,126.0,389
10510711.0,Commune de Bni Bounsar,Ensemble,Statut professionnel des actifs occupés de 15 ans et plus (%) - Salarié du secteur public,6.0,al hoceima,126.0,391
10510711.0,Commune de Bni Bounsar,Ensemble,Statut professionnel des actifs occupés de 15 ans et plus (%) - Salarié du secteur privé,3.6,al hoceima,126.0,390
10510711.0,Commune de Bni Bounsar,Ensemble,Statut professionnel des actifs occupés de 15 ans et plus (%) - Aide familial,25.4,al hoceima,126.0,384
10510711.0,Commune de Bni Bounsar,Ensemble,Statut professionnel des actifs occupés de 15 ans et plus (%) - Apprenti,0.1,al hoceima,126.0,385
10510711.0,Commune de Bni Bounsar,Ensemble,Statut professionnel des actifs occupés de 15 ans et plus (%) - Coopérateur/Associé,0.7,al hoceima,126.0,387
10510711.0,Commune de Bni Bounsar,Ensemble,Statut professionnel des actifs occupés de 15 ans et plus (%) - Autre,11.0,al hoceima,126.0,386
10510711.0,Commune de Bni Bounsar,Masculin,Taux de prévalence du handicap (%),9.3,al hoceima,126.0,394
10510711.0,Commune de Bni Bounsar,Masculin,Langues locales utilisées (non exclusives) (%) - Darija,83.3,al hoceima,126.0,376
10510711.0,Commune de Bni Bounsar,Masculin,Langues locales utilisées (non exclusives) (%) - Tachelhit,0.1,al hoceima,126.0,378
10510711.0,Commune de Bni Bounsar,Masculin,Langues locales utilisées (non exclusives) (%) - Tamazight,15.4,al hoceima,126.0,379
10510711.0,Commune de Bni Bounsar,Masculin,Langues locales utilisées (non exclusives) (%) - Tarifit,0.1,al hoceima,126.0,380
10510711.0,Commune de Bni Bounsar,Masculin,Langues locales utilisées (non exclusives) (%) - Hassania,0.0,al hoceima,126.0,377
10510711.0,Commune de Bni Bounsar,Masculin,Population active de 15 ans et plus,1655.0,al hoceima,126.0,381
10510711.0,Commune de Bni Bounsar,Masculin,Population inactive de 15 ans et plus,810.0,al hoceima,126.0,383
10510711.0,Commune de Bni Bounsar,Masculin,Taux d'activité des 15 ans et plus (%),67.1,al hoceima,126.0,392
10510711.0,Commune de Bni Bounsar,Masculin,Taux de chômage (%),17.3,al hoceima,126.0,393
10510711.0,Commune de Bni Bounsar,Masculin,Population active occupée de 15 ans et plus,1368.0,al hoceima,126.0,382
10510711.0,Commune de Bni Bounsar,Masculin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Employeur,0.5,al hoceima,126.0,388
10510711.0,Commune de Bni Bounsar,Masculin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Indépendant,55.8,al hoceima,126.0,389
10510711.0,Commune de Bni Bounsar,Masculin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Salarié du secteur public,4.9,al hoceima,126.0,391
10510711.0,Commune de Bni Bounsar,Masculin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Salarié du secteur privé,3.7,al hoceima,126.0,390
10510711.0,Commune de Bni Bounsar,Masculin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Aide familial,22.7,al hoceima,126.0,384
10510711.0,Commune de Bni Bounsar,Masculin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Apprenti,0.1,al hoceima,126.0,385
10510711.0,Commune de Bni Bounsar,Masculin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Coopérateur/Associé,0.8,al hoceima,126.0,387
10510711.0,Commune de Bni Bounsar,Masculin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Autre,11.5,al hoceima,126.0,386
10510711.0,Commune de Bni Bounsar,Féminin,Taux de prévalence du handicap (%),9.0,al hoceima,126.0,394
10510711.0,Commune de Bni Bounsar,Féminin,Langues locales utilisées (non exclusives) (%) - Darija,84.8,al hoceima,126.0,376
10510711.0,Commune de Bni Bounsar,Féminin,Langues locales utilisées (non exclusives) (%) - Tachelhit,0.1,al hoceima,126.0,378
10510711.0,Commune de Bni Bounsar,Féminin,Langues locales utilisées (non exclusives) (%) - Tamazight,16.3,al hoceima,126.0,379
10510711.0,Commune de Bni Bounsar,Féminin,Langues locales utilisées (non exclusives) (%) - Tarifit,0.2,al hoceima,126.0,380
10510711.0,Commune de Bni Bounsar,Féminin,Langues locales utilisées (non exclusives) (%) - Hassania,0.1,al hoceima,126.0,377
10510711.0,Commune de Bni Bounsar,Féminin,Population active de 15 ans et plus,162.0,al hoceima,126.0,381
10510711.0,Commune de Bni Bounsar,Féminin,Population inactive de 15 ans et plus,2074.0,al hoceima,126.0,383
10510711.0,Commune de Bni Bounsar,Féminin,Taux d'activité des 15 ans et plus (%),7.2,al hoceima,126.0,392
10510711.0,Commune de Bni Bounsar,Féminin,Taux de chômage (%),29.0,al hoceima,126.0,393
10510711.0,Commune de Bni Bounsar,Féminin,Population active occupée de 15 ans et plus,115.0,al hoceima,126.0,382
10510711.0,Commune de Bni Bounsar,Féminin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Employeur,0.0,al hoceima,126.0,388
10510711.0,Commune de Bni Bounsar,Féminin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Indépendant,14.8,al hoceima,126.0,389
10510711.0,Commune de Bni Bounsar,Féminin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Salarié du secteur public,19.1,al hoceima,126.0,391
10510711.0,Commune de Bni Bounsar,Féminin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Salarié du secteur privé,2.6,al hoceima,126.0,390
10510711.0,Commune de Bni Bounsar,Féminin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Aide familial,58.3,al hoceima,126.0,384
10510711.0,Commune de Bni Bounsar,Féminin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Apprenti,0.0,al hoceima,126.0,385
10510711.0,Commune de Bni Bounsar,Féminin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Coopérateur/Associé,0.0,al hoceima,126.0,387
10510711.0,Commune de Bni Bounsar,Féminin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Autre,5.2,al hoceima,126.0,386
10510703.0,Commune de Bni Ahmed Imoukzan,Ensemble,Taux de prévalence du handicap (%),6.6,al hoceima,127.0,394
10510703.0,Commune de Bni Ahmed Imoukzan,Ensemble,Langues locales utilisées (non exclusives) (%) - Darija,95.1,al hoceima,127.0,376
10510703.0,Commune de Bni Ahmed Imoukzan,Ensemble,Langues locales utilisées (non exclusives) (%) - Tachelhit,0.1,al hoceima,127.0,378
10510703.0,Commune de Bni Ahmed Imoukzan,Ensemble,Langues locales utilisées (non exclusives) (%) - Tamazight,0.0,al hoceima,127.0,379
10510703.0,Commune de Bni Ahmed Imoukzan,Ensemble,Langues locales utilisées (non exclusives) (%) - Tarifit,0.1,al hoceima,127.0,380
10510703.0,Commune de Bni Ahmed Imoukzan,Ensemble,Langues locales utilisées (non exclusives) (%) - Hassania,0.0,al hoceima,127.0,377
10510703.0,Commune de Bni Ahmed Imoukzan,Ensemble,Population active de 15 ans et plus,2315.0,al hoceima,127.0,381
10510703.0,Commune de Bni Ahmed Imoukzan,Ensemble,Population inactive de 15 ans et plus,2820.0,al hoceima,127.0,383
10510703.0,Commune de Bni Ahmed Imoukzan,Ensemble,Taux d'activité des 15 ans et plus (%),45.1,al hoceima,127.0,392
10510703.0,Commune de Bni Ahmed Imoukzan,Ensemble,Taux de chômage (%),7.6,al hoceima,127.0,393
10510703.0,Commune de Bni Ahmed Imoukzan,Ensemble,Population active occupée de 15 ans et plus,2139.0,al hoceima,127.0,382
10510703.0,Commune de Bni Ahmed Imoukzan,Ensemble,Statut professionnel des actifs occupés de 15 ans et plus (%) - Employeur,0.0,al hoceima,127.0,388
10510703.0,Commune de Bni Ahmed Imoukzan,Ensemble,Statut professionnel des actifs occupés de 15 ans et plus (%) - Indépendant,59.8,al hoceima,127.0,389
10510703.0,Commune de Bni Ahmed Imoukzan,Ensemble,Statut professionnel des actifs occupés de 15 ans et plus (%) - Salarié du secteur public,2.9,al hoceima,127.0,391
10510703.0,Commune de Bni Ahmed Imoukzan,Ensemble,Statut professionnel des actifs occupés de 15 ans et plus (%) - Salarié du secteur privé,6.9,al hoceima,127.0,390
10510703.0,Commune de Bni Ahmed Imoukzan,Ensemble,Statut professionnel des actifs occupés de 15 ans et plus (%) - Aide familial,27.4,al hoceima,127.0,384
10510703.0,Commune de Bni Ahmed Imoukzan,Ensemble,Statut professionnel des actifs occupés de 15 ans et plus (%) - Apprenti,0.4,al hoceima,127.0,385
10510703.0,Commune de Bni Ahmed Imoukzan,Ensemble,Statut professionnel des actifs occupés de 15 ans et plus (%) - Coopérateur/Associé,2.4,al hoceima,127.0,387
10510703.0,Commune de Bni Ahmed Imoukzan,Ensemble,Statut professionnel des actifs occupés de 15 ans et plus (%) - Autre,0.2,al hoceima,127.0,386
10510703.0,Commune de Bni Ahmed Imoukzan,Masculin,Taux de prévalence du handicap (%),6.7,al hoceima,127.0,394
10510703.0,Commune de Bni Ahmed Imoukzan,Masculin,Langues locales utilisées (non exclusives) (%) - Darija,95.0,al hoceima,127.0,376
10510703.0,Commune de Bni Ahmed Imoukzan,Masculin,Langues locales utilisées (non exclusives) (%) - Tachelhit,0.2,al hoceima,127.0,378
10510703.0,Commune de Bni Ahmed Imoukzan,Masculin,Langues locales utilisées (non exclusives) (%) - Tamazight,0.0,al hoceima,127.0,379
10510703.0,Commune de Bni Ahmed Imoukzan,Masculin,Langues locales utilisées (non exclusives) (%) - Tarifit,0.2,al hoceima,127.0,380
10510703.0,Commune de Bni Ahmed Imoukzan,Masculin,Langues locales utilisées (non exclusives) (%) - Hassania,0.0,al hoceima,127.0,377
10510703.0,Commune de Bni Ahmed Imoukzan,Masculin,Population active de 15 ans et plus,1843.0,al hoceima,127.0,381
10510703.0,Commune de Bni Ahmed Imoukzan,Masculin,Population inactive de 15 ans et plus,865.0,al hoceima,127.0,383
10510703.0,Commune de Bni Ahmed Imoukzan,Masculin,Taux d'activité des 15 ans et plus (%),68.1,al hoceima,127.0,392
10510703.0,Commune de Bni Ahmed Imoukzan,Masculin,Taux de chômage (%),8.6,al hoceima,127.0,393
10510703.0,Commune de Bni Ahmed Imoukzan,Masculin,Population active occupée de 15 ans et plus,1685.0,al hoceima,127.0,382
10510703.0,Commune de Bni Ahmed Imoukzan,Masculin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Employeur,0.0,al hoceima,127.0,388
10510703.0,Commune de Bni Ahmed Imoukzan,Masculin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Indépendant,66.8,al hoceima,127.0,389
10510703.0,Commune de Bni Ahmed Imoukzan,Masculin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Salarié du secteur public,3.3,al hoceima,127.0,391
10510703.0,Commune de Bni Ahmed Imoukzan,Masculin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Salarié du secteur privé,8.1,al hoceima,127.0,390
10510703.0,Commune de Bni Ahmed Imoukzan,Masculin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Aide familial,18.3,al hoceima,127.0,384
10510703.0,Commune de Bni Ahmed Imoukzan,Masculin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Apprenti,0.5,al hoceima,127.0,385
10510703.0,Commune de Bni Ahmed Imoukzan,Masculin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Coopérateur/Associé,2.7,al hoceima,127.0,387
10510703.0,Commune de Bni Ahmed Imoukzan,Masculin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Autre,0.3,al hoceima,127.0,386
10510703.0,Commune de Bni Ahmed Imoukzan,Féminin,Taux de prévalence du handicap (%),6.5,al hoceima,127.0,394
10510703.0,Commune de Bni Ahmed Imoukzan,Féminin,Langues locales utilisées (non exclusives) (%) - Darija,95.2,al hoceima,127.0,376
10510703.0,Commune de Bni Ahmed Imoukzan,Féminin,Langues locales utilisées (non exclusives) (%) - Tachelhit,0.1,al hoceima,127.0,378
10510703.0,Commune de Bni Ahmed Imoukzan,Féminin,Langues locales utilisées (non exclusives) (%) - Tamazight,0.0,al hoceima,127.0,379
10510703.0,Commune de Bni Ahmed Imoukzan,Féminin,Langues locales utilisées (non exclusives) (%) - Tarifit,0.1,al hoceima,127.0,380
10510703.0,Commune de Bni Ahmed Imoukzan,Féminin,Langues locales utilisées (non exclusives) (%) - Hassania,0.1,al hoceima,127.0,377
10510703.0,Commune de Bni Ahmed Imoukzan,Féminin,Population active de 15 ans et plus,472.0,al hoceima,127.0,381
10510703.0,Commune de Bni Ahmed Imoukzan,Féminin,Population inactive de 15 ans et plus,1955.0,al hoceima,127.0,383
10510703.0,Commune de Bni Ahmed Imoukzan,Féminin,Taux d'activité des 15 ans et plus (%),19.4,al hoceima,127.0,392
10510703.0,Commune de Bni Ahmed Imoukzan,Féminin,Taux de chômage (%),3.8,al hoceima,127.0,393
10510703.0,Commune de Bni Ahmed Imoukzan,Féminin,Population active occupée de 15 ans et plus,454.0,al hoceima,127.0,382
10510703.0,Commune de Bni Ahmed Imoukzan,Féminin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Employeur,0.0,al hoceima,127.0,388
10510703.0,Commune de Bni Ahmed Imoukzan,Féminin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Indépendant,33.9,al hoceima,127.0,389
10510703.0,Commune de Bni Ahmed Imoukzan,Féminin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Salarié du secteur public,1.3,al hoceima,127.0,391
10510703.0,Commune de Bni Ahmed Imoukzan,Féminin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Salarié du secteur privé,2.2,al hoceima,127.0,390
10510703.0,Commune de Bni Ahmed Imoukzan,Féminin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Aide familial,61.2,al hoceima,127.0,384
10510703.0,Commune de Bni Ahmed Imoukzan,Féminin,Statut professionnel des actifs occupés de 15 ans et plus (%) - Apprenti,0.0,al hoceima,127.0,385
